order_id,session_id,user_id,order_ts,payment_method,net_amount,gross_amount,discount_amount,total_items,distinct_products,top_category,category_mix,avg_rating,total_cost,margin_proxy
O0000560,S0007112,U002058,2025-11-02T09:51:30,UPI,4249.13,4558.56,309.43,4,3,Beauty,"{""Electronics"": 0.333, ""Sports"": 0.333, ""Beauty"": 0.333}",4.033333333333334,2809.9700000000003,1439.1599999999999
O0000561,S0007114,U001527,2025-12-16T16:20:27,Card,2274.39,2411.32,136.93,2,1,Books,"{""Books"": 1.0}",3.6,1702.44,571.9499999999998
O0000562,S0007129,U000944,2026-01-19T05:57:53,Card,5081.38,5725.6,644.22,7,3,Electronics,"{""Electronics"": 0.333, ""Fashion"": 0.333, ""Sports"": 0.333}",4.333333333333333,4062.4799999999996,1018.9000000000005
O0000563,S0007159,U001523,2025-12-09T04:35:37,Card,9833.39,10920.58,1087.19,4,2,Books,"{""Books"": 0.5, ""Home"": 0.5}",4.1,5852.04,3981.3499999999995
O0000564,S0007165,,2025-12-29T04:48:27,COD,5671.62,6344.33,672.71,6,4,Beauty,"{""Electronics"": 0.5, ""Beauty"": 0.5}",4.375,4082.14,1589.48
O0000565,S0007175,U000198,2025-12-12T01:00:34,Card,4823.63,4851.22,27.59,3,2,Electronics,"{""Home"": 0.5, ""Electronics"": 0.5}",4.1,3005.5099999999998,1818.1200000000003
O0000566,S0007178,U001995,2026-01-14T12:05:30,NetBanking,6409.11,6700.5,291.39,7,4,Beauty,"{""Beauty"": 0.5, ""Electronics"": 0.25, ""Books"": 0.25}",4.125,3821.91,2587.2
O0000567,S0007190,U000110,2025-12-16T01:26:55,NetBanking,7500.35,7841.45,341.1,8,3,Books,"{""Books"": 0.333, ""Fashion"": 0.333, ""Home"": 0.333}",3.9,5065.1900000000005,2435.16
O0000568,S0007197,,2025-12-31T05:07:59,UPI,2639.11,2792.1,152.99,3,1,Fashion,"{""Fashion"": 1.0}",3.9,1275.48,1363.63
O0000569,S0007199,U001200,2025-11-20T02:13:04,UPI,3392.14,3762.42,370.28,4,2,Home,"{""Home"": 0.5, ""Sports"": 0.5}",3.5,2467.46,924.6799999999998
O0000570,S0007200,,2025-11-22T14:39:30,COD,9028.92,9913.89,884.97,4,3,Beauty,"{""Books"": 0.333, ""Electronics"": 0.333, ""Beauty"": 0.333}",4.4,5170.42,3858.5
O0000571,S0007211,U002120,2026-01-06T21:33:04,UPI,7924.67,9026.8,1102.13,5,2,Electronics,"{""Electronics"": 1.0}",4.7,5021.87,2902.8
O0000572,S0007222,U001056,2025-12-28T08:15:23,Wallet,11440.77,12190.62,749.85,6,3,Books,"{""Electronics"": 0.333, ""Sports"": 0.333, ""Books"": 0.333}",3.8000000000000003,7807.76,3633.01
O0000573,S0007254,U001372,2026-01-11T11:42:46,UPI,3114.71,3556.82,442.11,2,1,Home,"{""Home"": 1.0}",4.7,2447.46,667.25
O0000574,S0007265,U000280,2025-12-03T01:53:51,Wallet,4107.71,4271.86,164.15,2,2,Beauty,"{""Beauty"": 1.0}",3.65,2617.12,1490.5900000000001
O0000575,S0007269,U000142,2025-12-21T23:39:21,Card,14730.09,16561.13,1831.04,8,3,Books,"{""Books"": 0.667, ""Electronics"": 0.333}",4.0,10571.98,4158.110000000001
O0000576,S0007276,U001490,2025-10-22T13:57:29,Wallet,3276.27,3483.01,206.74,3,2,Home,"{""Sports"": 0.5, ""Home"": 0.5}",4.15,2464.69,811.5799999999999
O0000577,S0007287,U000816,2026-01-14T22:12:19,COD,3873.1,4026.47,153.37,3,2,Beauty,"{""Sports"": 0.5, ""Beauty"": 0.5}",4.3,2636.33,1236.77
O0000578,S0007315,U001486,2025-12-02T19:06:13,UPI,6769.93,7234.1,464.17,10,4,Fashion,"{""Fashion"": 0.5, ""Books"": 0.25, ""Electronics"": 0.25}",4.2,3919.13,2850.8
O0000579,S0007317,U001283,2025-11-17T05:17:29,Card,3802.34,4180.96,378.62,2,2,Electronics,"{""Fashion"": 0.5, ""Electronics"": 0.5}",4.75,1909.7099999999998,1892.6300000000003
O0000580,S0007324,U001919,2025-12-29T08:06:50,COD,11917.86,12308.46,390.6,5,3,Books,"{""Electronics"": 0.333, ""Books"": 0.333, ""Sports"": 0.333}",4.066666666666666,8163.039999999999,3754.8200000000015
O0000581,S0007329,U002077,2025-10-24T15:35:28,UPI,9129.69,10061.3,931.61,5,3,Fashion,"{""Fashion"": 0.667, ""Electronics"": 0.333}",4.333333333333333,5461.89,3667.8
O0000582,S0007338,U001933,2025-12-27T13:50:44,Card,1519.16,1590.06,123.66,3,1,Home,"{""Home"": 1.0}",3.6,738.75,780.4100000000001
O0000583,S0007347,U000535,2025-12-26T13:43:48,UPI,6736.02,6736.02,0.0,4,3,Electronics,"{""Electronics"": 0.667, ""Fashion"": 0.333}",3.9,4614.4400000000005,2121.58
O0000584,S0007355,U000794,2026-01-07T05:42:11,UPI,4474.05,4832.53,358.48,5,2,Home,"{""Sports"": 0.5, ""Home"": 0.5}",3.85,3262.89,1211.1600000000003
O0000585,S0007411,,2026-01-18T09:07:15,Card,4083.54,4557.3,473.76,5,2,Beauty,"{""Beauty"": 0.5, ""Electronics"": 0.5}",4.1,2535.59,1547.9499999999998
O0000586,S0007443,U001379,2026-01-12T07:53:28,Card,18066.44,19603.73,1537.29,10,4,Home,"{""Home"": 0.75, ""Sports"": 0.25}",4.2,10841.169999999998,7225.27
O0000587,S0007444,U000509,2025-12-19T17:10:32,Wallet,7723.78,8374.55,650.77,8,3,Home,"{""Home"": 0.667, ""Sports"": 0.333}",4.033333333333334,4935.33,2788.45
O0000588,S0007445,,2025-11-07T12:01:14,UPI,7485.68,8156.47,670.79,6,3,Sports,"{""Sports"": 0.667, ""Fashion"": 0.333}",4.266666666666667,5357.26,2128.42
O0000589,S0007456,U001334,2025-11-11T18:25:16,UPI,3236.55,3611.37,374.82,3,2,Fashion,"{""Fashion"": 0.5, ""Home"": 0.5}",4.25,1859.49,1377.0600000000002
O0000590,S0007466,U001883,2026-01-16T17:06:42,COD,6848.2,7357.0,508.8,5,2,Books,"{""Home"": 0.5, ""Books"": 0.5}",4.1,5384.94,1463.2600000000002
O0000591,S0007471,U000476,2025-10-26T14:28:57,Wallet,5940.5,6256.31,315.81,5,2,Beauty,"{""Beauty"": 0.5, ""Home"": 0.5}",4.45,3334.24,2606.26
O0000592,S0007479,U000649,2025-12-25T01:29:35,Card,2313.82,2578.93,265.11,1,1,Books,"{""Books"": 1.0}",4.3,1200.72,1113.1000000000001
O0000593,S0007490,U000292,2026-01-04T22:08:23,Wallet,17094.8,19076.97,1982.17,6,3,Beauty,"{""Beauty"": 0.333, ""Fashion"": 0.333, ""Books"": 0.333}",4.466666666666667,12713.970000000001,4380.829999999998
O0000594,S0007494,,2025-11-19T19:58:38,Card,13766.66,14198.34,431.68,5,2,Books,"{""Books"": 0.5, ""Sports"": 0.5}",3.95,8261.66,5505.0
O0000595,S0007504,U000978,2025-12-11T16:52:14,Wallet,8269.67,8719.26,449.59,8,4,Sports,"{""Sports"": 0.5, ""Beauty"": 0.25, ""Electronics"": 0.25}",4.275,5001.959999999999,3267.710000000001
O0000596,S0007521,U000338,2026-01-14T15:59:58,Wallet,12650.58,13550.77,900.19,10,4,Sports,"{""Sports"": 0.5, ""Electronics"": 0.25, ""Home"": 0.25}",4.025,8225.54,4425.039999999999
O0000597,S0007530,U000551,2025-11-12T02:05:56,Card,2601.71,2755.86,154.15,4,2,Fashion,"{""Fashion"": 1.0}",3.95,1664.7,937.01
O0000598,S0007540,,2026-01-05T11:24:20,Card,7069.76,7535.12,465.36,8,4,Books,"{""Books"": 0.5, ""Electronics"": 0.25, ""Sports"": 0.25}",4.05,4777.7,2292.0600000000004
O0000599,S0007543,U001935,2025-10-27T17:31:59,Card,3372.66,3587.69,215.03,3,2,Electronics,"{""Electronics"": 0.5, ""Sports"": 0.5}",4.05,1986.8899999999999,1385.77
O0000600,S0007554,U001204,2025-10-28T19:48:04,UPI,8053.59,8872.95,819.36,6,3,Books,"{""Books"": 0.667, ""Beauty"": 0.333}",4.1000000000000005,4384.66,3668.9300000000003
O0000601,S0007595,U000057,2025-12-21T11:28:23,Card,3360.75,3776.75,416.0,3,2,Books,"{""Books"": 0.5, ""Sports"": 0.5}",4.25,2021.74,1339.01
O0000602,S0007597,U001748,2025-12-08T01:19:24,Wallet,10007.23,10389.62,382.39,8,4,Sports,"{""Sports"": 0.75, ""Beauty"": 0.25}",4.25,6784.72,3222.5099999999993
O0000603,S0007617,U001761,2026-01-12T22:23:15,Wallet,6060.2,6774.82,714.62,5,3,Beauty,"{""Home"": 0.333, ""Beauty"": 0.333, ""Books"": 0.333}",4.233333333333333,4256.79,1803.4099999999999
O0000604,S0007621,U001486,2026-01-11T05:21:46,Wallet,7496.22,7977.1,480.88,8,4,Electronics,"{""Electronics"": 0.75, ""Beauty"": 0.25}",4.275,4431.699999999999,3064.5200000000013
O0000605,S0007643,U001509,2026-01-04T02:01:45,UPI,9315.05,10166.3,851.25,5,4,Home,"{""Home"": 0.5, ""Electronics"": 0.25, ""Fashion"": 0.25}",4.025,6720.220000000001,2594.829999999998
O0000606,S0007685,U000753,2025-12-31T21:33:52,Card,7070.31,7324.97,254.66,5,3,Beauty,"{""Beauty"": 0.667, ""Home"": 0.333}",4.466666666666667,4338.57,2731.7400000000007
O0000607,S0007689,U000206,2025-12-04T05:09:20,Card,13218.3,13681.59,463.29,10,4,Sports,"{""Sports"": 0.5, ""Electronics"": 0.25, ""Fashion"": 0.25}",4.025,8178.73,5039.57
O0000608,S0007704,U000648,2025-10-21T20:05:05,Card,4768.5,5186.95,418.45,5,2,Beauty,"{""Sports"": 0.5, ""Beauty"": 0.5}",3.6,3087.63,1680.87
O0000609,S0007708,U000626,2026-01-05T15:50:41,COD,16261.45,16886.64,625.19,9,4,Beauty,"{""Beauty"": 0.25, ""Home"": 0.25, ""Sports"": 0.25, ""Fashion"": 0.25}",3.9749999999999996,9370.87,6890.58
O0000610,S0007716,U001669,2026-01-13T05:19:46,UPI,3318.19,3466.66,148.47,1,1,Books,"{""Books"": 1.0}",4.2,1889.84,1428.3500000000001
O0000611,S0007721,,2025-11-12T10:46:30,Wallet,3882.16,4250.51,368.35,6,3,Fashion,"{""Fashion"": 0.667, ""Books"": 0.333}",3.8333333333333335,2437.54,1444.62
O0000612,S0007730,U002077,2025-11-18T20:27:51,Wallet,8267.28,9123.63,856.35,7,4,Beauty,"{""Books"": 0.25, ""Electronics"": 0.25, ""Sports"": 0.25, ""Beauty"": 0.25}",4.075,6152.17,2115.1100000000006
O0000613,S0007731,U001854,2025-10-23T13:39:28,Card,1682.0,1712.3,127.46,1,1,Books,"{""Books"": 1.0}",4.1,999.72,682.28
O0000614,S0007751,U002139,2025-12-23T15:40:44,Card,4945.14,5145.89,200.75,2,2,Fashion,"{""Fashion"": 1.0}",4.5,3424.26,1520.88
O0000615,S0007769,,2025-11-12T22:54:15,Wallet,3816.73,4517.36,700.63,6,3,Electronics,"{""Electronics"": 0.333, ""Fashion"": 0.333, ""Home"": 0.333}",4.0,2719.09,1097.6399999999999
O0000616,S0007789,U002161,2025-10-27T19:48:00,Wallet,7558.89,8245.29,686.4,8,4,Fashion,"{""Fashion"": 0.5, ""Books"": 0.25, ""Beauty"": 0.25}",4.475,5342.54,2216.3500000000004
O0000617,S0007827,,2026-01-03T19:42:59,Card,14035.26,15610.6,1575.34,9,4,Books,"{""Fashion"": 0.25, ""Electronics"": 0.25, ""Sports"": 0.25, ""Books"": 0.25}",4.1499999999999995,8619.539999999999,5415.720000000001
O0000618,S0007837,U000400,2025-11-23T08:48:00,COD,12868.98,13445.68,576.7,9,4,Beauty,"{""Beauty"": 0.5, ""Fashion"": 0.25, ""Sports"": 0.25}",3.8499999999999996,7859.2,5009.78
O0000619,S0007859,U001541,2025-11-02T13:11:31,UPI,9970.72,10797.3,826.58,7,3,Books,"{""Books"": 0.333, ""Fashion"": 0.333, ""Electronics"": 0.333}",4.333333333333333,6405.18,3565.539999999999
O0000620,S0007870,U001049,2026-01-08T14:34:26,Wallet,2568.39,2568.39,0.0,3,1,Fashion,"{""Fashion"": 1.0}",4.6,1517.58,1050.81
O0000621,S0007874,U000439,2025-11-12T21:34:32,UPI,5887.1,6210.51,323.41,7,3,Fashion,"{""Fashion"": 0.667, ""Electronics"": 0.333}",3.8000000000000003,3374.34,2512.76
O0000622,S0007879,U000578,2025-11-06T10:20:12,Wallet,3237.93,3402.5,164.57,2,1,Books,"{""Books"": 1.0}",4.0,1821.76,1416.1699999999998
O0000623,S0007898,U000887,2025-12-24T20:47:30,Card,2710.42,2952.08,241.66,2,1,Beauty,"{""Beauty"": 1.0}",4.1,1422.22,1288.2
O0000624,S0007928,,2025-10-27T19:22:13,UPI,10415.75,10602.01,186.26,8,4,Electronics,"{""Fashion"": 0.25, ""Home"": 0.25, ""Sports"": 0.25, ""Electronics"": 0.25}",4.375,5565.99,4849.76
O0000625,S0007933,U002036,2025-12-24T07:55:09,Card,3421.01,3738.69,317.68,3,1,Electronics,"{""Electronics"": 1.0}",5.0,2135.58,1285.4300000000003
O0000626,S0007942,U000957,2026-01-19T09:43:20,NetBanking,10627.21,11288.1,660.89,8,4,Home,"{""Home"": 0.5, ""Fashion"": 0.25, ""Sports"": 0.25}",4.025,8243.58,2383.629999999999
O0000627,S0007953,U001781,2025-11-06T21:34:00,UPI,13138.44,13445.4,306.96,8,3,Books,"{""Books"": 0.667, ""Sports"": 0.333}",4.066666666666666,8384.36,4754.08
O0000628,S0007954,U001295,2025-12-06T13:19:56,Card,11549.12,12923.53,1374.41,8,4,Fashion,"{""Fashion"": 0.5, ""Electronics"": 0.25, ""Home"": 0.25}",4.275,7890.85,3658.2700000000004
O0000629,S0007970,U000951,2025-11-02T16:15:24,Card,13947.37,14772.59,825.22,6,4,Books,"{""Books"": 0.25, ""Fashion"": 0.25, ""Electronics"": 0.25, ""Sports"": 0.25}",4.025,7549.349999999999,6398.020000000001
O0000630,S0007976,U001487,2025-12-06T16:18:32,Card,3264.19,3619.74,355.55,3,1,Electronics,"{""Electronics"": 1.0}",4.4,1832.6100000000001,1431.58
O0000631,S0007978,U000933,2025-12-13T09:52:21,Card,9463.53,10036.05,572.52,7,3,Beauty,"{""Fashion"": 0.333, ""Beauty"": 0.333, ""Home"": 0.333}",4.533333333333334,5799.84,3663.6900000000005
O0000632,S0007982,U000309,2025-12-24T08:10:01,Wallet,11822.71,13231.05,1408.34,8,3,Home,"{""Home"": 0.667, ""Sports"": 0.333}",4.133333333333334,9376.01,2446.699999999999
O0000633,S0007997,U001946,2025-11-15T14:20:53,UPI,4885.9,5181.27,295.37,4,2,Beauty,"{""Home"": 0.5, ""Beauty"": 0.5}",4.2,3361.4300000000003,1524.4699999999993
O0000634,S0008034,U000586,2025-11-09T18:56:12,NetBanking,1964.56,2128.13,163.57,1,1,Electronics,"{""Electronics"": 1.0}",5.0,1033.3,931.26
O0000635,S0008039,U000512,2025-10-28T13:27:43,Card,12682.2,13845.01,1162.81,8,4,Beauty,"{""Beauty"": 0.5, ""Books"": 0.25, ""Electronics"": 0.25}",4.199999999999999,7219.59,5462.610000000001
O0000636,S0008090,U000002,2025-11-14T09:34:01,NetBanking,11632.7,12556.93,924.23,9,4,Beauty,"{""Beauty"": 0.5, ""Fashion"": 0.5}",4.225,6355.31,5277.39
O0000637,S0008106,U001126,2025-10-25T02:42:22,Wallet,3098.34,3309.38,211.04,4,2,Books,"{""Books"": 0.5, ""Sports"": 0.5}",3.3,1790.7,1307.64
O0000638,S0008153,,2025-11-23T04:55:51,UPI,7289.09,7735.68,446.59,6,3,Electronics,"{""Electronics"": 0.333, ""Fashion"": 0.333, ""Sports"": 0.333}",3.7999999999999994,4626.11,2662.9800000000005
O0000639,S0008155,U001952,2025-10-28T09:46:38,Card,8845.64,9907.38,1061.74,6,2,Electronics,"{""Electronics"": 0.5, ""Home"": 0.5}",3.95,5539.83,3305.8099999999995
O0000640,S0008159,U002128,2025-12-17T21:46:51,NetBanking,8558.07,9446.84,888.77,5,2,Beauty,"{""Beauty"": 0.5, ""Books"": 0.5}",4.35,5190.37,3367.7
O0000641,S0008167,,2025-12-24T10:44:04,Card,5293.08,5769.91,476.83,7,3,Beauty,"{""Beauty"": 0.667, ""Electronics"": 0.333}",4.0,3038.9100000000003,2254.1699999999996
O0000642,S0008169,U000359,2026-01-02T22:37:05,UPI,7760.97,8212.47,451.5,6,2,Electronics,"{""Electronics"": 0.5, ""Home"": 0.5}",4.5,5174.79,2586.1800000000003
O0000643,S0008181,U001205,2025-12-14T19:03:49,COD,15603.59,16611.73,1008.14,10,4,Electronics,"{""Electronics"": 0.5, ""Home"": 0.5}",4.475,9970.58,5633.01
O0000644,S0008208,U002154,2025-12-04T17:53:47,Wallet,8320.99,8851.2,530.21,5,3,Electronics,"{""Electronics"": 0.667, ""Home"": 0.333}",3.9,6121.26,2199.7299999999996
O0000645,S0008209,,2025-12-05T07:52:37,UPI,8478.19,9671.96,1193.77,9,4,Beauty,"{""Beauty"": 0.5, ""Electronics"": 0.25, ""Sports"": 0.25}",4.45,6222.25,2255.9400000000005
O0000646,S0008210,U001615,2026-01-16T14:21:57,Card,823.3,786.93,12.01,3,1,Sports,"{""Sports"": 1.0}",5.0,580.38,242.91999999999996
O0000647,S0008239,U001610,2025-11-27T01:46:52,Card,6095.55,6764.54,668.99,6,4,Beauty,"{""Beauty"": 0.5, ""Books"": 0.25, ""Home"": 0.25}",4.2,4186.4400000000005,1909.1099999999997
O0000648,S0008253,U000070,2026-01-04T00:18:42,Card,7896.56,8563.61,667.05,4,3,Fashion,"{""Fashion"": 0.667, ""Home"": 0.333}",4.566666666666666,5362.26,2534.3
O0000649,S0008261,U000673,2025-11-29T18:50:42,UPI,5195.92,5571.82,375.9,4,3,Beauty,"{""Books"": 0.333, ""Beauty"": 0.333, ""Fashion"": 0.333}",3.8333333333333335,3372.2699999999995,1823.6500000000005
O0000650,S0008264,U000775,2025-12-20T18:54:53,Wallet,7736.67,8471.72,735.05,8,3,Books,"{""Books"": 0.333, ""Electronics"": 0.333, ""Fashion"": 0.333}",3.933333333333333,4902.0599999999995,2834.6100000000006
O0000651,S0008319,U000289,2026-01-07T03:30:21,COD,11841.93,12496.06,654.13,10,4,Fashion,"{""Home"": 0.5, ""Fashion"": 0.5}",3.925,6626.54,5215.39
O0000652,S0008323,U001491,2025-12-14T07:38:04,Wallet,6810.37,7186.88,376.51,4,2,Sports,"{""Sports"": 1.0}",4.3,3584.49,3225.88
O0000653,S0008347,,2025-12-09T02:18:00,COD,5589.18,6231.42,642.24,6,2,Beauty,"{""Sports"": 0.5, ""Beauty"": 0.5}",4.45,3282.51,2306.67
O0000654,S0008362,U001793,2025-11-01T02:43:33,Wallet,13216.96,13994.15,777.19,5,3,Books,"{""Books"": 0.333, ""Fashion"": 0.333, ""Sports"": 0.333}",4.0,7896.789999999999,5320.17
O0000655,S0008380,U000797,2025-11-22T21:36:59,UPI,11610.16,12756.08,1145.92,5,2,Electronics,"{""Electronics"": 0.5, ""Fashion"": 0.5}",4.5,8376.67,3233.49
O0000656,S0008391,U001588,2025-12-22T06:38:06,COD,1130.71,1123.47,76.08,1,1,Fashion,"{""Fashion"": 1.0}",3.8,660.23,470.48
O0000657,S0008400,,2025-11-21T09:52:58,UPI,3280.02,3558.61,278.59,4,4,Home,"{""Home"": 0.75, ""Sports"": 0.25}",4.175,2360.9300000000003,919.0899999999997
O0000658,S0008404,U000990,2025-11-11T02:31:06,NetBanking,18860.77,19842.99,982.22,8,3,Home,"{""Home"": 0.667, ""Electronics"": 0.333}",3.8333333333333335,10116.78,8743.99
O0000659,S0008408,U000685,2025-11-24T22:42:15,Card,3780.77,4558.52,777.75,6,3,Beauty,"{""Beauty"": 0.333, ""Electronics"": 0.333, ""Home"": 0.333}",3.5666666666666664,3092.06,688.71
O0000660,S0008410,U000241,2025-11-04T14:19:10,UPI,5705.21,6275.55,570.34,6,2,Fashion,"{""Home"": 0.5, ""Fashion"": 0.5}",4.25,3489.18,2216.03
O0000661,S0008411,,2025-11-24T17:07:35,UPI,3314.37,3501.63,187.26,5,3,Home,"{""Home"": 0.667, ""Sports"": 0.333}",3.966666666666667,2225.24,1089.13
O0000662,S0008412,U000255,2025-11-09T04:17:13,Card,952.32,934.62,82.49,1,1,Fashion,"{""Fashion"": 1.0}",4.0,640.42,311.9000000000001
O0000663,S0008446,U000146,2025-12-03T17:49:48,Card,5871.83,6325.65,453.82,6,2,Beauty,"{""Home"": 0.5, ""Beauty"": 0.5}",3.7,3509.2200000000003,2362.6099999999997
O0000664,S0008454,U000382,2026-01-02T01:05:28,UPI,1988.41,2045.36,56.95,2,2,Beauty,"{""Beauty"": 0.5, ""Home"": 0.5}",4.2,1182.2,806.21
O0000665,S0008460,U001732,2025-10-26T02:47:25,UPI,2055.73,2269.74,214.01,2,2,Home,"{""Home"": 1.0}",3.9,1498.86,556.8700000000001
O0000666,S0008490,,2025-12-06T00:57:58,NetBanking,10778.76,11898.8,1120.04,7,4,Fashion,"{""Fashion"": 0.75, ""Beauty"": 0.25}",4.325,7202.35,3576.41
O0000667,S0008520,U001858,2025-11-08T21:15:10,Card,3152.54,3700.8,548.26,1,1,Fashion,"{""Fashion"": 1.0}",4.9,1814.54,1338.0
O0000668,S0008538,U000114,2025-10-28T14:19:24,UPI,7094.32,7736.79,642.47,3,1,Books,"{""Books"": 1.0}",4.3,3602.16,3492.16
O0000669,S0008544,U000784,2025-12-19T01:21:03,UPI,8092.77,9080.32,987.55,5,2,Books,"{""Fashion"": 0.5, ""Books"": 0.5}",4.55,4617.280000000001,3475.49
O0000670,S0008552,U000041,2025-11-06T12:43:35,COD,7521.55,8212.14,690.59,6,2,Books,"{""Books"": 0.5, ""Home"": 0.5}",4.15,4642.469999999999,2879.080000000001
O0000671,S0008560,U001424,2025-12-09T10:39:30,UPI,12162.01,13182.89,1020.88,5,2,Beauty,"{""Beauty"": 0.5, ""Fashion"": 0.5}",4.2,7413.61,4748.400000000001
O0000672,S0008583,U000481,2025-11-16T14:30:54,NetBanking,4916.97,5086.92,169.95,3,1,Fashion,"{""Fashion"": 1.0}",4.2,3428.76,1488.21
O0000673,S0008592,U000871,2025-12-30T09:41:32,Wallet,1902.33,2095.55,193.22,1,1,Books,"{""Books"": 1.0}",4.2,1152.74,749.5899999999999
O0000674,S0008604,,2025-11-14T13:26:05,UPI,5335.71,6170.02,834.31,4,2,Beauty,"{""Fashion"": 0.5, ""Beauty"": 0.5}",3.8499999999999996,4133.57,1202.1400000000003
O0000675,S0008621,U000017,2025-11-09T03:06:16,UPI,5743.68,5956.7,213.02,4,2,Books,"{""Books"": 0.5, ""Home"": 0.5}",4.3,3449.52,2294.1600000000003
O0000676,S0008637,U000217,2025-11-20T09:10:14,Card,1656.65,1712.26,135.33,2,1,Fashion,"{""Fashion"": 1.0}",4.6,1011.72,644.9300000000001
O0000677,S0008651,U000066,2025-12-14T09:32:12,Card,18171.94,19893.62,1721.68,6,3,Books,"{""Books"": 0.667, ""Sports"": 0.333}",3.866666666666667,12190.560000000001,5981.379999999997
O0000678,S0008659,U000628,2025-12-30T06:47:13,UPI,5895.8,6490.03,594.23,6,3,Electronics,"{""Electronics"": 0.333, ""Fashion"": 0.333, ""Sports"": 0.333}",4.133333333333334,4255.59,1640.21
O0000679,S0008669,U002027,2025-12-14T22:28:17,Wallet,10772.51,12054.08,1281.57,9,4,Sports,"{""Sports"": 0.75, ""Beauty"": 0.25}",3.675,6118.6,4653.91
O0000680,S0008681,,2025-11-28T17:19:42,COD,9138.8,9908.73,769.93,8,4,Fashion,"{""Fashion"": 0.5, ""Sports"": 0.25, ""Books"": 0.25}",3.8,5969.18,3169.619999999999
O0000681,S0008683,U000354,2025-12-09T02:18:59,UPI,2042.78,2228.76,185.98,2,1,Home,"{""Home"": 1.0}",4.4,1637.38,405.39999999999986
O0000682,S0008709,U001207,2025-11-28T15:18:45,Wallet,13283.47,14200.25,916.78,8,4,Electronics,"{""Electronics"": 0.5, ""Fashion"": 0.25, ""Books"": 0.25}",4.1,8141.329999999999,5142.14
O0000683,S0008724,U000896,2025-11-14T10:07:24,Wallet,12207.85,12694.97,487.12,5,2,Home,"{""Sports"": 0.5, ""Home"": 0.5}",3.95,7982.27,4225.58
O0000684,S0008729,U000683,2025-10-24T03:21:55,Card,5589.41,5754.88,165.47,5,3,Electronics,"{""Electronics"": 0.667, ""Beauty"": 0.333}",4.333333333333333,3368.2099999999996,2221.2000000000003
O0000685,S0008771,U000916,2025-12-02T09:40:14,UPI,1469.77,1576.61,205.29,1,1,Home,"{""Home"": 1.0}",4.1,1112.46,357.30999999999995
O0000686,S0008775,U001857,2025-10-29T07:31:15,Wallet,2106.16,2240.13,133.97,3,1,Fashion,"{""Fashion"": 1.0}",5.0,1591.1999999999998,514.96
O0000687,S0008792,U001674,2026-01-01T02:45:33,Wallet,3411.05,3792.65,381.6,4,4,Beauty,"{""Books"": 0.25, ""Beauty"": 0.25, ""Fashion"": 0.25, ""Home"": 0.25}",3.975,2055.55,1355.5
O0000688,S0008810,U000633,2025-12-24T14:12:37,UPI,6251.26,6911.44,660.18,6,3,Books,"{""Sports"": 0.333, ""Books"": 0.333, ""Fashion"": 0.333}",4.466666666666666,3875.41,2375.8500000000004
O0000689,S0008812,U001347,2025-12-20T08:39:45,COD,6899.18,7745.91,846.73,5,2,Fashion,"{""Fashion"": 0.5, ""Sports"": 0.5}",4.9,4645.469999999999,2253.710000000001
O0000690,S0008816,,2025-11-26T13:26:29,UPI,12875.69,13628.31,752.62,11,4,Books,"{""Books"": 0.5, ""Electronics"": 0.25, ""Beauty"": 0.25}",4.125,7400.07,5475.620000000001
O0000691,S0008828,U000053,2025-11-26T05:37:14,Wallet,4816.43,4974.33,157.9,5,3,Books,"{""Books"": 0.333, ""Home"": 0.333, ""Fashion"": 0.333}",4.133333333333333,3301.2400000000002,1515.19
O0000692,S0008832,U000179,2025-12-09T13:24:47,Card,3384.29,3599.96,215.67,1,1,Home,"{""Home"": 1.0}",3.9,1795.74,1588.55
O0000693,S0008833,,2025-11-26T13:44:27,UPI,6648.75,7115.5,466.75,7,3,Electronics,"{""Electronics"": 0.333, ""Sports"": 0.333, ""Home"": 0.333}",3.9,3842.79,2805.96
O0000694,S0008841,U001917,2026-01-07T14:18:11,UPI,21428.95,22363.54,934.59,7,4,Sports,"{""Sports"": 0.5, ""Beauty"": 0.25, ""Electronics"": 0.25}",4.35,13387.75,8041.200000000001
O0000695,S0008863,,2026-01-04T21:17:59,COD,13379.01,14471.99,1092.98,9,4,Fashion,"{""Fashion"": 0.5, ""Home"": 0.5}",4.225,8243.87,5135.139999999999
O0000696,S0008866,U000531,2025-11-18T21:41:08,UPI,2195.94,2330.38,134.44,2,1,Beauty,"{""Beauty"": 1.0}",4.2,1582.02,613.9200000000001
O0000697,S0008876,U001764,2026-01-02T10:36:36,UPI,10030.12,10960.01,929.89,7,3,Fashion,"{""Fashion"": 0.667, ""Home"": 0.333}",4.1000000000000005,6618.07,3412.050000000001
O0000698,S0008893,U001650,2025-11-17T03:22:31,Wallet,7863.57,8432.16,568.59,9,3,Books,"{""Books"": 0.333, ""Electronics"": 0.333, ""Home"": 0.333}",4.166666666666667,5382.21,2481.3599999999997
O0000699,S0008908,,2026-01-12T10:43:03,Card,9059.53,9354.79,295.26,7,4,Beauty,"{""Beauty"": 0.5, ""Electronics"": 0.25, ""Sports"": 0.25}",3.95,6127.549999999999,2931.9800000000014
O0000700,S0008913,U001561,2025-10-25T16:49:15,Wallet,1799.56,1882.85,149.33,1,1,Beauty,"{""Beauty"": 1.0}",4.6,1292.07,507.49
