session_id,user_id,session_start_ts,device,channel,campaign_id,variant,is_new_user,has_productview,has_addtocart,has_begincheckout,has_paymentattempt,has_purchase,first,last,min,session_duration_sec,time_to_addtocart_sec,time_to_begincheckout_sec,time_to_purchase_sec,net_amount
S0000134,U000495,2026-01-11T07:08:31,web,search,C033,B,1,False,False,False,False,False,2026-01-11 07:09:22,2026-01-11 07:09:22,2026-01-11 07:09:22,0.0,0.0,0.0,0.0,0.0
S0000135,,2025-12-05T02:18:59,web,organic,C037,,0,True,True,True,True,True,2025-12-05 02:19:22,2025-12-05 02:21:49,2025-12-05 02:19:22,147.0,147.0,0.0,0.0,0.0
S0000136,,2025-12-01T09:31:18,mobile,paid_social,C012,,0,False,False,False,False,False,2025-12-01 09:33:07,2025-12-01 09:33:07,2025-12-01 09:33:07,0.0,0.0,0.0,0.0,0.0
S0000137,U001207,2025-12-06T19:20:16,web,organic,C005,B,0,True,True,True,True,True,2025-12-06 19:20:44,2025-12-06 19:22:22,2025-12-06 19:20:44,98.0,98.0,0.0,0.0,0.0
S0000138,,2025-12-31T21:56:59,web,email,C039,,0,True,True,True,True,True,2025-12-31 21:57:13,2025-12-31 21:58:40,2025-12-31 21:57:13,87.0,0.0,0.0,0.0,0.0
S0000139,U001011,2025-11-10T15:26:01,mobile,organic,C007,,1,True,True,True,True,True,2025-11-10 15:26:46,2025-11-10 15:26:51,2025-11-10 15:26:46,5.0,0.0,0.0,0.0,0.0
S0000140,U001626,2025-12-24T07:57:41,mobile,organic,C001,,0,False,False,False,False,False,2025-12-24 07:58:14,2025-12-24 07:58:14,2025-12-24 07:58:14,0.0,0.0,0.0,0.0,0.0
S0000141,U000003,2025-12-24T09:50:19,web,paid_social,C013,A,0,True,True,True,True,True,2025-12-24 09:50:32,2025-12-24 09:53:22,2025-12-24 09:50:32,170.0,170.0,0.0,0.0,0.0
S0000142,U000661,2026-01-05T21:36:36,mobile,search,C032,,1,True,True,True,True,True,2026-01-05 21:38:07,2026-01-05 21:39:53,2026-01-05 21:38:07,106.0,0.0,0.0,0.0,0.0
S0000143,U002115,2025-10-22T05:19:57,mobile,search,C030,,1,True,True,True,True,True,2025-10-22 05:21:02,2025-10-22 05:21:44,2025-10-22 05:21:02,42.0,0.0,0.0,0.0,0.0
S0000144,U000940,2025-11-05T18:37:49,mobile,search,C013,,1,True,True,True,True,True,2025-11-05 18:38:30,2025-11-05 18:43:32,2025-11-05 18:38:30,302.0,192.0,207.0,0.0,0.0
S0000145,,2025-12-02T20:02:14,mobile,organic,C028,,0,False,False,False,False,False,2025-12-02 20:03:36,2025-12-02 20:03:36,2025-12-02 20:03:36,0.0,0.0,0.0,0.0,0.0
S0000146,U001160,2026-01-05T23:44:36,mobile,search,C038,,1,True,True,True,True,True,2026-01-05 23:46:31,2026-01-05 23:47:43,2026-01-05 23:46:31,72.0,0.0,0.0,0.0,0.0
S0000147,U000904,2026-01-16T07:13:42,web,referral,C001,A,0,False,False,False,False,False,2026-01-16 07:13:50,2026-01-16 07:13:50,2026-01-16 07:13:50,0.0,0.0,0.0,0.0,0.0
S0000148,U000465,2025-12-13T23:29:32,web,organic,C035,A,0,False,False,False,False,False,2025-12-13 23:30:13,2025-12-13 23:30:13,2025-12-13 23:30:13,0.0,0.0,0.0,0.0,0.0
S0000149,,2025-11-09T12:47:07,web,paid_social,C025,,0,True,True,True,True,True,2025-11-09 12:47:48,2025-11-09 12:48:56,2025-11-09 12:47:48,68.0,68.0,0.0,0.0,0.0
S0000150,U001945,2025-11-07T01:16:44,web,organic,C036,B,1,True,True,True,True,True,2025-11-07 01:17:36,2025-11-07 01:17:47,2025-11-07 01:17:36,11.0,0.0,0.0,0.0,0.0
S0000151,U001789,2025-12-17T23:46:30,mobile,email,C002,,1,True,True,True,True,True,2025-12-17 23:46:42,2025-12-17 23:47:24,2025-12-17 23:46:42,42.0,0.0,0.0,0.0,0.0
S0000152,,2025-11-09T08:19:31,web,organic,C011,,0,True,True,True,True,True,2025-11-09 08:21:09,2025-11-09 08:22:22,2025-11-09 08:21:09,73.0,0.0,0.0,0.0,0.0
S0000153,U000039,2025-12-10T05:14:41,web,organic,C016,A,0,False,False,False,False,False,2025-12-10 05:16:19,2025-12-10 05:16:19,2025-12-10 05:16:19,0.0,0.0,0.0,0.0,0.0
S0000154,,2026-01-04T13:46:11,web,search,C032,,0,True,True,True,True,True,2026-01-04 13:48:04,2026-01-04 13:53:38,2026-01-04 13:48:04,334.0,122.0,220.0,334.0,6504.65
S0000155,U001042,2025-11-25T12:35:11,mobile,paid_social,C028,,1,True,True,True,True,True,2025-11-25 12:36:19,2025-11-25 12:36:41,2025-11-25 12:36:19,22.0,0.0,0.0,0.0,0.0
S0000156,,2025-11-24T12:04:33,mobile,organic,C014,,0,True,True,True,True,True,2025-11-24 12:05:43,2025-11-24 12:07:15,2025-11-24 12:05:43,92.0,92.0,0.0,0.0,0.0
S0000157,U001931,2025-10-24T16:38:21,web,email,C010,A,0,True,True,True,True,True,2025-10-24 16:39:26,2025-10-24 16:42:01,2025-10-24 16:39:26,155.0,155.0,0.0,0.0,0.0
S0000158,U000952,2025-11-13T07:23:55,mobile,organic,C018,,1,True,True,True,True,True,2025-11-13 07:24:31,2025-11-13 07:26:27,2025-11-13 07:24:31,116.0,0.0,0.0,0.0,0.0
S0000159,,2025-12-23T06:40:10,web,referral,C007,,0,True,True,True,True,True,2025-12-23 06:40:18,2025-12-23 06:40:52,2025-12-23 06:40:18,34.0,0.0,0.0,0.0,0.0
S0000160,U000522,2025-11-22T21:01:16,mobile,referral,C037,,0,True,True,True,True,True,2025-11-22 21:02:25,2025-11-22 21:04:24,2025-11-22 21:02:25,119.0,119.0,0.0,0.0,0.0
S0000161,,2025-11-04T16:30:06,mobile,email,C034,,0,False,False,False,False,False,2025-11-04 16:31:00,2025-11-04 16:31:00,2025-11-04 16:31:00,0.0,0.0,0.0,0.0,0.0
S0000162,U001199,2025-10-30T23:02:04,web,paid_social,C029,B,0,False,False,False,False,False,2025-10-30 23:03:50,2025-10-30 23:03:50,2025-10-30 23:03:50,0.0,0.0,0.0,0.0,0.0
S0000163,,2025-10-29T23:53:29,mobile,paid_social,C020,,0,False,False,False,False,False,2025-10-29 23:54:53,2025-10-29 23:54:53,2025-10-29 23:54:53,0.0,0.0,0.0,0.0,0.0
S0000164,U001305,2025-12-19T18:18:15,web,email,C026,B,0,False,False,False,False,False,2025-12-19 18:19:06,2025-12-19 18:19:06,2025-12-19 18:19:06,0.0,0.0,0.0,0.0,0.0
S0000165,U000486,2025-12-15T13:50:18,web,organic,C011,A,1,True,True,True,True,True,2025-12-15 13:52:16,2025-12-15 13:58:45,2025-12-15 13:52:16,389.0,178.0,219.0,389.0,7418.17
S0000166,U000924,2025-12-07T02:34:53,web,email,C006,B,1,False,False,False,False,False,2025-12-07 02:35:03,2025-12-07 02:35:03,2025-12-07 02:35:03,0.0,0.0,0.0,0.0,0.0
S0000167,U002094,2025-12-05T11:16:52,web,search,C010,B,0,True,True,True,True,True,2025-12-05 11:17:28,2025-12-05 11:18:47,2025-12-05 11:17:28,79.0,0.0,0.0,0.0,0.0
S0000168,U000320,2025-11-04T05:21:06,mobile,email,C022,,1,True,True,True,True,True,2025-11-04 05:22:59,2025-11-04 05:23:09,2025-11-04 05:22:59,10.0,0.0,0.0,0.0,0.0
S0000169,U002093,2025-12-05T11:52:52,mobile,search,C039,,1,True,True,True,True,True,2025-12-05 11:54:36,2025-12-05 11:54:46,2025-12-05 11:54:36,10.0,0.0,0.0,0.0,0.0
S0000170,U000601,2025-10-26T20:02:30,mobile,paid_social,C005,,1,True,True,True,True,True,2025-10-26 20:02:43,2025-10-26 20:07:19,2025-10-26 20:02:43,276.0,158.0,166.0,276.0,4922.12
S0000171,U000651,2026-01-12T18:25:49,mobile,search,C013,,0,True,True,True,True,True,2026-01-12 18:26:32,2026-01-12 18:27:53,2026-01-12 18:26:32,81.0,0.0,0.0,0.0,0.0
S0000172,U000032,2025-10-26T15:54:56,web,search,C004,B,0,True,True,True,True,True,2025-10-26 15:56:42,2025-10-26 15:57:01,2025-10-26 15:56:42,19.0,0.0,0.0,0.0,0.0
S0000173,U001461,2025-11-28T13:24:04,web,search,C018,A,1,True,True,True,True,True,2025-11-28 13:24:31,2025-11-28 13:25:56,2025-11-28 13:24:31,85.0,0.0,0.0,0.0,0.0
S0000174,U000703,2025-10-21T11:48:34,mobile,paid_social,C038,,1,False,False,False,False,False,2025-10-21 11:49:59,2025-10-21 11:49:59,2025-10-21 11:49:59,0.0,0.0,0.0,0.0,0.0
S0000175,U001011,2025-12-31T04:39:39,web,organic,C003,B,0,False,False,False,False,False,2025-12-31 04:39:48,2025-12-31 04:39:48,2025-12-31 04:39:48,0.0,0.0,0.0,0.0,0.0
S0000176,U001278,2025-11-05T09:30:13,mobile,referral,C024,,0,True,True,True,True,True,2025-11-05 09:30:19,2025-11-05 09:30:53,2025-11-05 09:30:19,34.0,0.0,0.0,0.0,0.0
S0000177,,2026-01-12T16:23:41,web,email,C007,,0,True,True,True,True,True,2026-01-12 16:25:32,2026-01-12 16:25:55,2026-01-12 16:25:32,23.0,0.0,0.0,0.0,0.0
S0000178,,2025-10-25T09:34:05,web,email,C001,,0,True,True,True,True,True,2025-10-25 09:34:37,2025-10-25 09:35:11,2025-10-25 09:34:37,34.0,0.0,0.0,0.0,0.0
S0000179,U001223,2026-01-03T07:28:36,web,referral,C022,B,0,False,False,False,False,False,2026-01-03 07:28:44,2026-01-03 07:28:44,2026-01-03 07:28:44,0.0,0.0,0.0,0.0,0.0
S0000180,U000392,2025-12-19T12:54:49,web,search,C019,,0,True,True,True,True,True,2025-12-19 12:56:35,2025-12-19 12:56:50,2025-12-19 12:56:35,15.0,0.0,0.0,0.0,0.0
S0000181,U001548,2025-11-12T22:00:19,web,email,C037,A,0,False,False,False,False,False,2025-11-12 22:01:03,2025-11-12 22:01:03,2025-11-12 22:01:03,0.0,0.0,0.0,0.0,0.0
S0000182,U000123,2025-11-08T15:48:09,web,search,C012,B,1,True,True,True,True,True,2025-11-08 15:49:30,2025-11-08 15:50:06,2025-11-08 15:49:30,36.0,0.0,0.0,0.0,0.0
S0000183,U001856,2025-11-22T15:09:37,web,organic,C026,B,1,True,True,True,True,True,2025-11-22 15:10:15,2025-11-22 15:14:39,2025-11-22 15:10:15,264.0,153.0,243.0,0.0,0.0
S0000184,U000652,2026-01-03T23:55:34,mobile,organic,C007,,0,False,False,False,False,False,2026-01-03 23:56:35,2026-01-03 23:56:35,2026-01-03 23:56:35,0.0,0.0,0.0,0.0,0.0
S0000185,U001589,2026-01-07T00:24:08,web,organic,C024,A,0,False,False,False,False,False,2026-01-07 00:25:25,2026-01-07 00:25:25,2026-01-07 00:25:25,0.0,0.0,0.0,0.0,0.0
S0000186,U000345,2025-11-06T05:11:33,web,organic,C033,,1,False,False,False,False,False,2025-11-06 05:12:30,2025-11-06 05:12:30,2025-11-06 05:12:30,0.0,0.0,0.0,0.0,0.0
S0000187,U000895,2025-11-22T06:01:26,web,search,C016,B,0,False,False,False,False,False,2025-11-22 06:01:59,2025-11-22 06:01:59,2025-11-22 06:01:59,0.0,0.0,0.0,0.0,0.0
S0000188,U001531,2025-11-11T19:33:27,web,referral,C007,,0,True,True,True,True,True,2025-11-11 19:34:51,2025-11-11 19:40:45,2025-11-11 19:34:51,354.0,198.0,284.0,0.0,0.0
S0000189,U001367,2025-11-01T11:29:04,web,organic,C021,A,0,True,True,True,True,True,2025-11-01 11:29:39,2025-11-01 11:31:31,2025-11-01 11:29:39,112.0,0.0,0.0,0.0,0.0
S0000190,U000013,2025-12-18T14:54:24,web,referral,C007,B,0,False,False,False,False,False,2025-12-18 14:56:00,2025-12-18 14:56:00,2025-12-18 14:56:00,0.0,0.0,0.0,0.0,0.0
S0000191,,2025-11-21T13:39:27,web,email,C026,,0,True,True,True,True,True,2025-11-21 13:40:18,2025-11-21 13:41:27,2025-11-21 13:40:18,69.0,0.0,0.0,0.0,0.0
S0000192,U002158,2025-11-10T17:24:20,mobile,email,C010,,1,True,True,True,True,True,2025-11-10 17:25:54,2025-11-10 17:27:52,2025-11-10 17:25:54,118.0,0.0,0.0,0.0,0.0
S0000193,,2026-01-07T09:07:52,web,email,C027,,0,True,True,True,True,True,2026-01-07 09:08:42,2026-01-07 09:10:58,2026-01-07 09:08:42,136.0,136.0,0.0,0.0,0.0
S0000194,U001883,2025-12-27T18:56:34,web,referral,C029,A,0,True,True,True,True,True,2025-12-27 18:57:43,2025-12-27 19:03:19,2025-12-27 18:57:43,336.0,159.0,272.0,336.0,5242.21
S0000195,U000160,2025-12-30T01:54:00,mobile,organic,C040,,0,True,True,True,True,True,2025-12-30 01:54:20,2025-12-30 01:57:15,2025-12-30 01:54:20,175.0,175.0,0.0,0.0,0.0
S0000196,U001080,2025-10-24T23:14:21,web,search,C008,A,1,True,True,True,True,True,2025-10-24 23:14:45,2025-10-24 23:16:20,2025-10-24 23:14:45,95.0,0.0,0.0,0.0,0.0
S0000197,U001268,2026-01-11T19:15:28,web,search,C038,B,0,True,True,True,True,True,2026-01-11 19:15:34,2026-01-11 19:17:04,2026-01-11 19:15:34,90.0,0.0,0.0,0.0,0.0
S0000198,U002027,2025-12-12T04:00:39,web,organic,C013,B,0,True,True,True,True,True,2025-12-12 04:02:01,2025-12-12 04:03:19,2025-12-12 04:02:01,78.0,0.0,0.0,0.0,0.0
S0000199,,2025-12-05T18:47:24,mobile,search,C007,,0,True,True,True,True,True,2025-12-05 18:47:57,2025-12-05 18:51:59,2025-12-05 18:47:57,242.0,123.0,178.0,242.0,1098.6
S0000200,U001382,2025-10-22T09:26:25,mobile,search,C037,,0,True,True,True,True,True,2025-10-22 09:27:54,2025-10-22 09:28:32,2025-10-22 09:27:54,38.0,38.0,0.0,0.0,0.0
S0000201,,2026-01-10T05:31:35,web,referral,C023,,0,False,False,False,False,False,2026-01-10 05:31:46,2026-01-10 05:31:46,2026-01-10 05:31:46,0.0,0.0,0.0,0.0,0.0
S0000202,U002187,2025-12-09T09:22:46,mobile,organic,C023,,0,True,True,True,True,True,2025-12-09 09:23:10,2025-12-09 09:24:40,2025-12-09 09:23:10,90.0,0.0,0.0,0.0,0.0
S0000203,U000721,2026-01-03T16:54:27,web,referral,C013,,0,True,True,True,True,True,2026-01-03 16:55:56,2026-01-03 16:56:53,2026-01-03 16:55:56,57.0,0.0,0.0,0.0,0.0
S0000204,U000613,2025-12-19T10:28:47,mobile,organic,C007,,0,False,False,False,False,False,2025-12-19 10:29:26,2025-12-19 10:29:26,2025-12-19 10:29:26,0.0,0.0,0.0,0.0,0.0
S0000205,U001593,2026-01-01T03:26:03,web,paid_social,C003,B,0,False,False,False,False,False,2026-01-01 03:27:21,2026-01-01 03:27:21,2026-01-01 03:27:21,0.0,0.0,0.0,0.0,0.0
S0000206,U002194,2025-12-22T19:18:31,mobile,organic,C035,,1,False,False,False,False,False,2025-12-22 19:19:25,2025-12-22 19:19:25,2025-12-22 19:19:25,0.0,0.0,0.0,0.0,0.0
S0000207,U001886,2026-01-12T07:51:29,web,referral,C001,B,0,True,True,True,True,True,2026-01-12 07:52:13,2026-01-12 07:52:55,2026-01-12 07:52:13,42.0,0.0,0.0,0.0,0.0
S0000208,U000397,2025-11-10T17:37:19,web,paid_social,C021,B,1,True,True,True,True,True,2025-11-10 17:37:41,2025-11-10 17:38:08,2025-11-10 17:37:41,27.0,0.0,0.0,0.0,0.0
S0000209,U001794,2025-11-08T15:06:44,web,organic,C011,B,1,True,True,True,True,True,2025-11-08 15:07:29,2025-11-08 15:10:56,2025-11-08 15:07:29,207.0,93.0,168.0,0.0,0.0
S0000210,,2025-12-24T13:39:57,mobile,referral,C034,,0,True,True,True,True,True,2025-12-24 13:41:29,2025-12-24 13:48:14,2025-12-24 13:41:29,405.0,161.0,267.0,405.0,5702.07
S0000211,U000489,2025-12-05T13:35:20,web,organic,C029,A,1,True,True,True,True,True,2025-12-05 13:36:28,2025-12-05 13:37:41,2025-12-05 13:36:28,73.0,0.0,0.0,0.0,0.0
S0000212,U002058,2025-12-14T08:45:51,web,referral,C004,A,1,True,True,True,True,True,2025-12-14 08:46:50,2025-12-14 08:52:48,2025-12-14 08:46:50,358.0,120.0,192.0,358.0,5862.93
S0000213,U002090,2025-12-24T05:01:40,mobile,organic,C006,,0,False,False,False,False,False,2025-12-24 05:03:37,2025-12-24 05:03:37,2025-12-24 05:03:37,0.0,0.0,0.0,0.0,0.0
S0000214,U000816,2025-12-09T17:01:15,mobile,organic,C007,,0,True,True,True,True,True,2025-12-09 17:02:08,2025-12-09 17:07:50,2025-12-09 17:02:08,342.0,143.0,228.0,342.0,11481.3
S0000215,U000058,2025-12-31T07:59:38,mobile,organic,C029,,1,False,False,False,False,False,2025-12-31 07:59:45,2025-12-31 07:59:45,2025-12-31 07:59:45,0.0,0.0,0.0,0.0,0.0
S0000216,U000462,2025-11-19T03:19:46,web,paid_social,C004,B,1,False,False,False,False,False,2025-11-19 03:20:28,2025-11-19 03:20:28,2025-11-19 03:20:28,0.0,0.0,0.0,0.0,0.0
S0000217,U001191,2026-01-06T17:59:43,web,email,C010,B,0,False,False,False,False,False,2026-01-06 18:01:09,2026-01-06 18:01:09,2026-01-06 18:01:09,0.0,0.0,0.0,0.0,0.0
S0000218,U000131,2025-10-31T03:09:25,mobile,paid_social,C020,,0,True,True,True,True,True,2025-10-31 03:09:51,2025-10-31 03:10:46,2025-10-31 03:09:51,55.0,0.0,0.0,0.0,0.0
S0000219,U000500,2025-12-17T12:01:29,web,organic,C008,A,0,False,False,False,False,False,2025-12-17 12:02:14,2025-12-17 12:02:14,2025-12-17 12:02:14,0.0,0.0,0.0,0.0,0.0
S0000220,U000328,2026-01-09T13:15:44,mobile,search,C016,,0,True,True,True,True,True,2026-01-09 13:17:42,2026-01-09 13:19:02,2026-01-09 13:17:42,80.0,0.0,0.0,0.0,0.0
S0000221,U002095,2025-11-13T04:23:43,mobile,search,C013,,0,True,True,True,True,True,2025-11-13 04:24:59,2025-11-13 04:26:07,2025-11-13 04:24:59,68.0,0.0,0.0,0.0,0.0
S0000222,U000782,2025-11-19T20:32:20,mobile,search,C017,,0,False,False,False,False,False,2025-11-19 20:33:16,2025-11-19 20:33:16,2025-11-19 20:33:16,0.0,0.0,0.0,0.0,0.0
S0000223,,2025-11-17T22:19:49,mobile,search,C002,,0,True,True,True,True,True,2025-11-17 22:20:07,2025-11-17 22:20:29,2025-11-17 22:20:07,22.0,0.0,0.0,0.0,0.0
S0000224,,2025-12-11T05:23:08,web,search,C015,,0,False,False,False,False,False,2025-12-11 05:24:51,2025-12-11 05:24:51,2025-12-11 05:24:51,0.0,0.0,0.0,0.0,0.0
S0000225,U000029,2025-11-27T14:22:45,mobile,search,C022,,0,True,True,True,True,True,2025-11-27 14:23:02,2025-11-27 14:23:17,2025-11-27 14:23:02,15.0,0.0,0.0,0.0,0.0
S0000226,U001194,2025-10-31T03:46:05,mobile,paid_social,C017,,1,True,True,True,True,True,2025-10-31 03:46:58,2025-10-31 03:48:00,2025-10-31 03:46:58,62.0,0.0,0.0,0.0,0.0
S0000227,U002008,2026-01-09T15:45:23,mobile,organic,C038,,0,True,True,True,True,True,2026-01-09 15:45:55,2026-01-09 15:47:06,2026-01-09 15:45:55,71.0,0.0,0.0,0.0,0.0
S0000228,,2025-11-08T20:40:39,web,referral,C016,,0,True,True,True,True,True,2025-11-08 20:41:55,2025-11-08 20:43:54,2025-11-08 20:41:55,119.0,119.0,0.0,0.0,0.0
S0000229,,2025-12-08T12:11:20,web,email,C013,,0,True,True,True,True,True,2025-12-08 12:11:49,2025-12-08 12:12:02,2025-12-08 12:11:49,13.0,0.0,0.0,0.0,0.0
S0000230,U000030,2025-12-13T23:21:17,mobile,email,C007,,0,True,True,True,True,True,2025-12-13 23:21:46,2025-12-13 23:22:12,2025-12-13 23:21:46,26.0,0.0,0.0,0.0,0.0
S0000231,U001702,2025-10-25T02:36:00,mobile,email,C025,,0,True,True,True,True,True,2025-10-25 02:36:06,2025-10-25 02:38:01,2025-10-25 02:36:06,115.0,0.0,0.0,0.0,0.0
S0000232,U001851,2025-10-30T01:18:53,web,search,C023,B,0,True,True,True,True,True,2025-10-30 01:19:46,2025-10-30 01:22:58,2025-10-30 01:19:46,192.0,101.0,148.0,192.0,9639.43
S0000233,U002028,2026-01-16T21:25:33,web,referral,C003,,0,True,True,True,True,True,2026-01-16 21:26:18,2026-01-16 21:31:30,2026-01-16 21:26:18,312.0,186.0,238.0,312.0,10736.71
S0000234,,2025-12-20T05:55:22,web,search,C035,,0,True,True,True,True,True,2025-12-20 05:55:45,2025-12-20 05:56:24,2025-12-20 05:55:45,39.0,0.0,0.0,0.0,0.0
S0000235,,2025-10-24T11:04:36,web,search,C040,,0,True,True,True,True,True,2025-10-24 11:05:16,2025-10-24 11:05:37,2025-10-24 11:05:16,21.0,0.0,0.0,0.0,0.0
S0000236,U001665,2025-12-31T22:02:47,web,email,C040,,0,True,True,True,True,True,2025-12-31 22:04:35,2025-12-31 22:08:20,2025-12-31 22:04:35,225.0,225.0,0.0,0.0,0.0
S0000237,,2025-12-06T05:01:43,mobile,email,C032,,0,True,True,True,True,True,2025-12-06 05:02:17,2025-12-06 05:03:28,2025-12-06 05:02:17,71.0,0.0,0.0,0.0,0.0
S0000238,U001666,2025-10-28T05:00:26,mobile,search,C005,,0,True,True,True,True,True,2025-10-28 05:01:44,2025-10-28 05:02:37,2025-10-28 05:01:44,53.0,0.0,0.0,0.0,0.0
S0000239,,2025-12-21T17:00:02,web,email,C036,,0,False,False,False,False,False,2025-12-21 17:00:18,2025-12-21 17:00:18,2025-12-21 17:00:18,0.0,0.0,0.0,0.0,0.0
S0000240,U001988,2025-12-05T09:10:33,mobile,paid_social,C017,,1,False,False,False,False,False,2025-12-05 09:10:58,2025-12-05 09:10:58,2025-12-05 09:10:58,0.0,0.0,0.0,0.0,0.0
S0000241,U000082,2025-11-08T21:12:10,web,search,C035,B,0,True,True,True,True,True,2025-11-08 21:13:30,2025-11-08 21:14:31,2025-11-08 21:13:30,61.0,0.0,0.0,0.0,0.0
S0000242,U000206,2026-01-08T10:24:47,mobile,referral,C010,,0,True,True,True,True,True,2026-01-08 10:25:02,2026-01-08 10:26:34,2026-01-08 10:25:02,92.0,0.0,0.0,0.0,0.0
S0000243,,2025-11-16T15:57:23,mobile,search,C028,,0,True,True,True,True,True,2025-11-16 15:59:09,2025-11-16 16:01:01,2025-11-16 15:59:09,112.0,112.0,0.0,0.0,0.0
S0000244,,2025-11-16T01:13:06,web,email,C023,,0,True,True,True,True,True,2025-11-16 01:13:50,2025-11-16 01:15:10,2025-11-16 01:13:50,80.0,0.0,0.0,0.0,0.0
S0000245,U001219,2025-11-14T23:46:01,mobile,email,C019,,0,True,True,True,True,True,2025-11-14 23:47:48,2025-11-14 23:48:13,2025-11-14 23:47:48,25.0,0.0,0.0,0.0,0.0
S0000246,U002000,2025-12-29T12:16:50,web,organic,C015,A,1,True,True,True,True,True,2025-12-29 12:17:54,2025-12-29 12:18:56,2025-12-29 12:17:54,62.0,0.0,0.0,0.0,0.0
S0000247,U001916,2025-12-23T23:47:32,mobile,email,C003,,0,True,True,True,True,True,2025-12-23 23:48:17,2025-12-23 23:48:44,2025-12-23 23:48:17,27.0,0.0,0.0,0.0,0.0
S0000248,U001583,2026-01-10T17:22:15,mobile,organic,C036,,0,True,True,True,True,True,2026-01-10 17:22:25,2026-01-10 17:24:14,2026-01-10 17:22:25,109.0,0.0,0.0,0.0,0.0
S0000249,U000363,2025-11-11T01:56:55,mobile,email,C029,,1,False,False,False,False,False,2025-11-11 01:58:53,2025-11-11 01:58:53,2025-11-11 01:58:53,0.0,0.0,0.0,0.0,0.0
S0000250,U000213,2025-12-31T05:07:25,web,paid_social,C038,B,0,False,False,False,False,False,2025-12-31 05:09:11,2025-12-31 05:09:11,2025-12-31 05:09:11,0.0,0.0,0.0,0.0,0.0
S0000251,U000308,2025-12-12T00:21:16,web,paid_social,C021,A,0,True,True,True,True,True,2025-12-12 00:21:47,2025-12-12 00:23:32,2025-12-12 00:21:47,105.0,0.0,0.0,0.0,0.0
S0000252,,2025-11-18T05:19:26,web,referral,C014,,0,False,False,False,False,False,2025-11-18 05:21:17,2025-11-18 05:21:17,2025-11-18 05:21:17,0.0,0.0,0.0,0.0,0.0
S0000253,U001569,2025-10-24T15:09:25,web,paid_social,C025,,1,True,True,True,True,True,2025-10-24 15:09:34,2025-10-24 15:15:22,2025-10-24 15:09:34,348.0,152.0,210.0,348.0,14234.04
S0000254,U001760,2026-01-03T03:30:10,web,organic,C015,A,0,True,True,True,True,True,2026-01-03 03:30:23,2026-01-03 03:31:08,2026-01-03 03:30:23,45.0,0.0,0.0,0.0,0.0
S0000255,U000227,2025-11-12T03:17:25,web,paid_social,C038,B,0,False,False,False,False,False,2025-11-12 03:17:44,2025-11-12 03:17:44,2025-11-12 03:17:44,0.0,0.0,0.0,0.0,0.0
S0000256,U000605,2025-12-17T07:08:28,mobile,paid_social,C022,,0,True,True,True,True,True,2025-12-17 07:09:29,2025-12-17 07:11:15,2025-12-17 07:09:29,106.0,0.0,0.0,0.0,0.0
S0000257,U000744,2025-12-09T20:07:51,web,search,C028,A,1,True,True,True,True,True,2025-12-09 20:08:53,2025-12-09 20:10:39,2025-12-09 20:08:53,106.0,0.0,0.0,0.0,0.0
S0000258,U001392,2025-10-21T20:11:13,web,organic,C026,A,0,True,True,True,True,True,2025-10-21 20:13:04,2025-10-21 20:14:18,2025-10-21 20:13:04,74.0,0.0,0.0,0.0,0.0
S0000259,,2026-01-18T22:21:30,mobile,search,C016,,0,True,True,True,True,True,2026-01-18 22:21:45,2026-01-18 22:23:29,2026-01-18 22:21:45,104.0,0.0,0.0,0.0,0.0
S0000260,,2026-01-02T17:31:39,web,email,C031,,0,True,True,True,True,True,2026-01-02 17:32:45,2026-01-02 17:33:58,2026-01-02 17:32:45,73.0,0.0,0.0,0.0,0.0
S0000261,U000178,2025-12-04T05:21:14,mobile,paid_social,C020,,1,False,False,False,False,False,2025-12-04 05:22:48,2025-12-04 05:22:48,2025-12-04 05:22:48,0.0,0.0,0.0,0.0,0.0
S0000262,U001153,2025-12-21T16:06:48,mobile,email,C005,,0,True,True,True,True,True,2025-12-21 16:08:41,2025-12-21 16:08:58,2025-12-21 16:08:41,17.0,0.0,0.0,0.0,0.0
S0000263,U002053,2025-12-03T08:01:10,web,search,C017,B,0,True,True,True,True,True,2025-12-03 08:01:46,2025-12-03 08:02:36,2025-12-03 08:01:46,50.0,0.0,0.0,0.0,0.0
S0000264,U000428,2025-12-27T10:52:57,web,referral,C003,A,0,True,True,True,True,True,2025-12-27 10:53:34,2025-12-27 10:53:56,2025-12-27 10:53:34,22.0,0.0,0.0,0.0,0.0
S0000265,U001513,2025-11-02T12:43:32,mobile,email,C030,,1,True,True,True,True,True,2025-11-02 12:44:18,2025-11-02 12:44:45,2025-11-02 12:44:18,27.0,0.0,0.0,0.0,0.0
S0000266,,2025-11-30T14:41:39,web,search,C028,,0,True,True,True,True,True,2025-11-30 14:42:25,2025-11-30 14:44:55,2025-11-30 14:42:25,150.0,150.0,0.0,0.0,0.0
S0000267,U001804,2025-11-20T15:20:11,web,search,C036,A,0,False,False,False,False,False,2025-11-20 15:21:00,2025-11-20 15:21:00,2025-11-20 15:21:00,0.0,0.0,0.0,0.0,0.0
S0000268,U001294,2025-12-01T19:25:53,mobile,referral,C020,,0,True,True,True,True,True,2025-12-01 19:26:16,2025-12-01 19:30:33,2025-12-01 19:26:16,257.0,102.0,144.0,0.0,0.0
