session_id,session_start_ts,variant,device,channel,segment,is_new_user,has_productview,has_addtocart,has_begincheckout,has_paymentattempt,has_purchase,net_amount
S0000940,2026-01-18T12:49:57,B,web,referral,premium,0,True,True,True,True,True,8257.66
S0000945,2026-01-09T18:59:13,B,web,organic,premium,1,True,False,False,False,False,0.0
S0000946,2025-12-09T17:47:10,A,web,email,regular,0,False,False,False,False,False,0.0
S0000947,2025-11-18T06:51:22,B,web,organic,regular,0,False,False,False,False,False,0.0
S0000950,2025-12-31T04:35:54,B,web,organic,regular,0,False,False,False,False,False,0.0
S0000953,2025-11-19T08:25:23,A,web,email,premium,0,False,False,False,False,False,0.0
S0000954,2025-12-05T06:05:59,A,web,organic,regular,0,True,False,False,False,False,0.0
S0000955,2026-01-02T21:49:16,A,web,organic,value,0,True,False,False,False,False,0.0
S0000957,2025-11-11T06:25:04,A,web,organic,regular,1,False,False,False,False,False,0.0
S0000958,2025-12-25T16:13:07,B,web,paid_social,value,0,True,True,False,False,False,0.0
S0000965,2025-12-28T18:43:38,A,web,paid_social,value,0,True,True,True,True,True,2759.32
S0000969,2025-12-23T14:31:29,A,web,referral,regular,1,False,False,False,False,False,0.0
S0000971,2025-12-30T10:53:14,B,web,search,regular,0,True,True,True,True,False,0.0
S0000972,2025-11-10T12:29:55,A,web,organic,premium,0,False,False,False,False,False,0.0
S0000974,2025-11-16T23:40:58,B,web,organic,premium,1,False,False,False,False,False,0.0
S0000975,2025-10-24T03:45:27,B,web,organic,regular,0,True,False,False,False,False,0.0
S0000976,2025-11-06T14:59:36,B,web,search,regular,0,True,False,False,False,False,0.0
S0000979,2026-01-01T01:04:54,B,web,search,regular,1,False,False,False,False,False,0.0
S0000980,2025-11-16T19:05:36,A,web,search,premium,0,True,False,False,False,False,0.0
S0000982,2026-01-14T20:07:09,A,web,referral,regular,1,True,False,False,False,False,0.0
S0000987,2025-11-28T23:30:51,A,web,paid_social,premium,0,False,False,False,False,False,0.0
S0000988,2025-12-05T08:02:14,A,web,organic,regular,0,True,False,False,False,False,0.0
S0000989,2026-01-04T05:38:49,A,web,organic,regular,0,True,False,False,False,False,0.0
S0000990,2026-01-02T17:17:10,A,web,search,regular,0,True,False,False,False,False,0.0
S0000996,2025-12-03T16:25:22,B,web,search,value,0,True,False,False,False,False,0.0
S0001000,2025-10-27T16:14:14,A,web,email,regular,0,False,False,False,False,False,0.0
S0001001,2025-11-10T15:28:44,B,web,paid_social,value,0,True,False,False,False,False,0.0
S0001004,2025-12-02T17:20:39,A,web,organic,premium,0,True,False,False,False,False,0.0
S0001010,2025-11-03T05:50:04,B,web,organic,premium,0,True,False,False,False,False,0.0
S0001013,2025-12-10T23:00:55,B,web,email,regular,1,True,False,False,False,False,0.0
S0001014,2026-01-17T16:50:27,B,web,search,regular,0,True,False,False,False,False,0.0
S0001015,2025-12-09T23:14:42,B,web,referral,regular,0,False,False,False,False,False,0.0
S0001017,2025-12-21T10:08:21,B,web,paid_social,value,0,False,False,False,False,False,0.0
S0001018,2026-01-04T04:12:54,A,web,paid_social,premium,0,False,False,False,False,False,0.0
S0001021,2025-11-06T06:40:32,A,web,referral,regular,0,True,False,False,False,False,0.0
S0001022,2025-12-15T18:17:04,B,web,organic,value,0,False,False,False,False,False,0.0
S0001030,2025-10-24T13:33:24,A,web,paid_social,regular,1,True,False,False,False,False,0.0
S0001033,2026-01-19T07:23:07,A,web,search,value,0,True,True,True,True,True,8937.96
S0001042,2025-11-13T15:58:13,B,web,organic,regular,1,False,False,False,False,False,0.0
S0001044,2025-11-22T22:55:43,A,web,paid_social,regular,0,True,False,False,False,False,0.0
S0001047,2025-11-24T11:55:46,A,web,organic,premium,0,False,False,False,False,False,0.0
S0001054,2025-12-05T03:42:06,B,web,organic,regular,1,True,True,True,True,False,0.0
S0001056,2025-11-28T16:06:44,B,web,paid_social,premium,1,True,False,False,False,False,0.0
S0001059,2025-11-14T07:24:48,A,web,paid_social,regular,0,True,True,True,True,True,11773.74
S0001060,2025-12-21T17:39:49,B,web,referral,regular,0,True,False,False,False,False,0.0
S0001061,2025-11-06T12:56:33,B,web,email,premium,0,False,False,False,False,False,0.0
S0001065,2025-12-04T02:10:24,B,web,organic,regular,1,False,False,False,False,False,0.0
S0001070,2025-11-09T18:09:56,A,web,paid_social,value,1,False,False,False,False,False,0.0
S0001071,2026-01-03T12:54:48,A,web,paid_social,value,0,True,False,False,False,False,0.0
S0001072,2025-12-17T15:44:17,B,web,organic,value,0,False,False,False,False,False,0.0
S0001073,2025-11-16T21:52:13,B,web,paid_social,regular,0,False,False,False,False,False,0.0
S0001075,2025-11-29T02:27:50,A,web,email,value,0,True,False,False,False,False,0.0
S0001077,2026-01-01T02:17:06,A,web,organic,premium,1,False,False,False,False,False,0.0
S0001081,2025-12-13T03:25:59,B,web,organic,regular,0,True,False,False,False,False,0.0
S0001082,2025-11-03T21:33:16,B,web,paid_social,value,1,True,False,False,False,False,0.0
S0001084,2026-01-09T03:27:56,B,web,search,regular,0,False,False,False,False,False,0.0
S0001088,2025-12-02T06:56:18,A,web,paid_social,regular,0,True,False,False,False,False,0.0
S0001093,2026-01-07T15:35:56,A,web,paid_social,value,0,True,False,False,False,False,0.0
S0001094,2025-12-26T20:07:36,A,web,search,premium,0,True,False,False,False,False,0.0
S0001100,2025-12-07T12:25:13,B,web,email,value,0,True,False,False,False,False,0.0
S0001104,2025-11-06T22:20:09,A,web,organic,regular,1,True,True,True,True,True,3401.73
S0001107,2026-01-07T14:03:27,A,web,paid_social,regular,0,True,True,True,True,True,9879.36
S0001121,2025-12-23T16:19:49,B,web,email,value,0,False,False,False,False,False,0.0
S0001123,2025-10-27T21:19:18,A,web,organic,value,1,True,False,False,False,False,0.0
S0001129,2025-10-30T19:55:46,B,web,organic,regular,1,True,False,False,False,False,0.0
S0001130,2025-11-06T22:10:25,A,web,referral,regular,0,True,True,False,False,False,0.0
S0001132,2025-11-15T19:54:35,A,web,search,value,0,False,False,False,False,False,0.0
S0001133,2025-12-18T20:26:04,A,web,organic,regular,0,True,False,False,False,False,0.0
S0001140,2025-11-18T14:25:17,A,web,organic,regular,1,True,False,False,False,False,0.0
S0001143,2025-10-28T12:12:44,B,web,organic,value,1,True,True,True,True,True,2076.32
S0001154,2025-12-24T00:55:51,B,web,search,value,0,True,True,True,True,False,0.0
S0001157,2025-12-06T00:28:21,A,web,organic,value,0,True,True,True,True,True,646.36
S0001158,2025-12-01T04:17:51,B,web,search,regular,1,True,True,True,True,True,8054.48
S0001160,2025-12-15T00:53:49,B,web,organic,regular,0,False,False,False,False,False,0.0
S0001166,2025-12-21T04:08:16,B,web,search,value,0,True,True,True,True,True,7555.56
S0001168,2025-11-25T15:11:05,B,web,organic,value,1,True,False,False,False,False,0.0
S0001169,2025-12-29T01:18:51,B,web,search,premium,0,False,False,False,False,False,0.0
S0001172,2025-12-09T13:34:01,B,web,search,premium,0,True,False,False,False,False,0.0
S0001177,2026-01-17T00:34:16,A,web,search,premium,0,True,True,True,True,True,3255.34
S0001179,2025-11-03T16:13:41,A,web,paid_social,value,0,True,False,False,False,False,0.0
S0001182,2026-01-19T01:07:45,B,web,paid_social,premium,0,True,True,True,True,True,14413.51
S0001187,2025-12-30T14:14:08,A,web,search,regular,0,True,True,True,True,True,10387.65
S0001188,2025-10-30T23:08:18,B,web,organic,premium,0,True,True,False,False,False,0.0
S0001190,2025-12-29T12:01:25,B,web,search,value,0,True,False,False,False,False,0.0
S0001191,2026-01-06T23:07:19,B,web,search,regular,0,False,False,False,False,False,0.0
S0001194,2025-12-07T07:56:55,B,web,search,value,0,True,True,True,True,True,11005.11
S0001198,2025-11-16T16:30:22,A,web,search,value,1,True,False,False,False,False,0.0
S0001201,2025-12-02T04:29:03,A,web,search,value,0,False,False,False,False,False,0.0
S0001202,2025-12-21T23:01:54,B,web,referral,regular,1,True,False,False,False,False,0.0
S0001206,2025-10-23T11:44:47,B,web,paid_social,regular,1,True,True,True,True,True,10674.12
S0001208,2025-11-05T00:12:17,A,web,organic,regular,0,False,False,False,False,False,0.0
S0001212,2025-11-12T12:29:30,A,web,email,value,0,True,False,False,False,False,0.0
S0001218,2025-12-24T08:58:22,B,web,email,regular,0,True,False,False,False,False,0.0
S0001219,2025-12-14T01:51:03,A,web,paid_social,regular,0,True,True,True,True,True,10745.41
S0001221,2025-12-19T03:22:32,A,web,organic,regular,0,True,False,False,False,False,0.0
S0001223,2026-01-16T05:28:36,A,web,search,premium,0,True,False,False,False,False,0.0
S0001226,2026-01-01T16:38:21,A,web,email,regular,0,False,False,False,False,False,0.0
S0001227,2025-10-21T12:49:06,A,web,organic,value,1,False,False,False,False,False,0.0
S0001229,2025-12-19T04:47:20,A,web,paid_social,regular,0,True,False,False,False,False,0.0
S0001230,2025-12-24T23:44:23,B,web,search,premium,0,True,False,False,False,False,0.0
S0001232,2025-11-17T01:10:05,A,web,paid_social,regular,0,False,False,False,False,False,0.0
S0001234,2025-12-10T15:27:27,A,web,organic,regular,0,False,False,False,False,False,0.0
S0001238,2025-11-13T15:32:35,A,web,organic,regular,0,True,False,False,False,False,0.0
S0001248,2025-12-19T19:28:09,B,web,search,regular,0,True,False,False,False,False,0.0
S0001256,2025-12-02T01:22:24,A,web,organic,value,0,False,False,False,False,False,0.0
S0001257,2025-11-09T08:49:21,B,web,organic,regular,0,True,False,False,False,False,0.0
S0001259,2026-01-13T21:17:55,A,web,organic,regular,0,True,False,False,False,False,0.0
S0001260,2025-11-23T03:51:12,A,web,search,value,0,True,False,False,False,False,0.0
S0001262,2026-01-12T12:15:55,A,web,organic,regular,0,True,True,False,False,False,0.0
S0001264,2026-01-14T17:33:08,A,web,search,premium,0,True,False,False,False,False,0.0
S0001266,2025-12-04T17:02:13,B,web,search,regular,1,True,True,True,True,True,5763.81
S0001270,2026-01-16T03:02:59,A,web,organic,regular,0,True,False,False,False,False,0.0
S0001282,2025-12-15T03:59:16,B,web,paid_social,regular,0,False,False,False,False,False,0.0
S0001283,2025-11-15T13:39:13,A,web,organic,regular,1,True,False,False,False,False,0.0
S0001284,2025-12-01T00:55:13,B,web,organic,regular,1,False,False,False,False,False,0.0
S0001285,2025-11-10T05:31:21,B,web,email,value,0,True,True,True,True,True,6076.4
S0001286,2025-12-08T06:33:22,A,web,referral,value,0,False,False,False,False,False,0.0
S0001290,2025-11-04T00:47:29,B,web,organic,value,1,True,False,False,False,False,0.0
S0001292,2025-12-24T11:19:55,A,web,paid_social,premium,0,True,False,False,False,False,0.0
S0001293,2025-11-10T09:18:51,B,web,organic,regular,1,True,False,False,False,False,0.0
S0001294,2025-11-01T01:24:23,A,web,email,regular,1,True,False,False,False,False,0.0
S0001296,2025-11-13T19:59:44,A,web,paid_social,regular,1,True,False,False,False,False,0.0
S0001298,2025-12-15T06:25:04,B,web,paid_social,regular,0,False,False,False,False,False,0.0
S0001302,2026-01-05T16:12:27,A,web,paid_social,regular,0,False,False,False,False,False,0.0
S0001303,2026-01-03T22:59:50,A,web,search,regular,0,True,False,False,False,False,0.0
S0001304,2025-11-21T21:53:48,A,web,organic,value,0,True,False,False,False,False,0.0
S0001307,2026-01-11T06:07:20,A,web,organic,regular,1,True,True,True,True,True,31533.63
S0001308,2026-01-01T16:40:36,A,web,organic,regular,0,True,False,False,False,False,0.0
S0001310,2026-01-08T13:48:44,A,web,search,regular,0,True,False,False,False,False,0.0
S0001313,2025-11-01T05:35:21,B,web,email,value,0,False,False,False,False,False,0.0
S0001319,2026-01-06T04:54:01,B,web,search,value,0,True,True,False,False,False,0.0
S0001320,2025-12-20T18:01:18,A,web,referral,value,0,True,False,False,False,False,0.0
S0001321,2025-11-16T09:46:15,A,web,paid_social,regular,0,False,False,False,False,False,0.0
S0001322,2026-01-17T04:36:59,B,web,referral,regular,0,True,False,False,False,False,0.0
S0001323,2025-12-11T19:56:53,A,web,organic,value,0,True,False,False,False,False,0.0
S0001329,2026-01-13T13:20:21,B,web,search,regular,0,False,False,False,False,False,0.0
S0001330,2026-01-16T07:11:09,B,web,referral,value,0,True,True,True,True,True,10516.94
S0001332,2025-11-12T06:21:53,B,web,paid_social,regular,0,True,False,False,False,False,0.0
S0001333,2025-12-24T21:05:32,A,web,referral,premium,0,False,False,False,False,False,0.0
S0001334,2025-10-23T06:41:13,B,web,organic,regular,1,False,False,False,False,False,0.0
S0001339,2025-11-14T03:01:52,B,web,referral,regular,0,True,True,False,False,False,0.0
S0001340,2026-01-18T23:53:52,B,web,referral,regular,0,False,False,False,False,False,0.0
S0001342,2026-01-07T03:03:01,A,web,organic,regular,0,True,False,False,False,False,0.0
S0001343,2026-01-11T10:27:34,B,web,organic,regular,0,True,True,False,False,False,0.0
S0001344,2025-12-07T02:28:06,B,web,email,regular,0,True,False,False,False,False,0.0
S0001347,2026-01-05T17:41:36,B,web,search,regular,0,True,False,False,False,False,0.0
S0001349,2025-11-19T23:45:06,A,web,email,regular,1,True,False,False,False,False,0.0
S0001350,2025-12-26T22:01:04,B,web,search,regular,0,False,False,False,False,False,0.0
S0001355,2025-11-30T19:48:11,B,web,referral,regular,1,True,False,False,False,False,0.0
S0001356,2025-11-23T17:14:54,A,web,paid_social,value,0,False,False,False,False,False,0.0
S0001363,2025-12-26T23:06:06,A,web,email,regular,1,False,False,False,False,False,0.0
S0001366,2026-01-13T16:08:19,B,web,paid_social,value,0,True,False,False,False,False,0.0
S0001369,2025-12-12T08:21:31,B,web,organic,premium,0,True,True,True,True,True,11571.41
S0001371,2025-11-15T17:33:47,B,web,paid_social,value,1,False,False,False,False,False,0.0
S0001374,2026-01-10T07:20:54,B,web,referral,regular,0,False,False,False,False,False,0.0
S0001375,2025-11-29T06:48:17,A,web,search,value,1,True,True,False,False,False,0.0
S0001376,2025-11-28T01:05:12,A,web,organic,regular,0,True,False,False,False,False,0.0
S0001382,2026-01-15T12:38:28,A,web,email,regular,0,True,False,False,False,False,0.0
S0001384,2025-10-28T21:35:05,B,web,search,value,1,True,False,False,False,False,0.0
S0001385,2025-12-07T05:51:59,A,web,search,value,0,True,False,False,False,False,0.0
S0001386,2025-11-10T22:45:56,B,web,search,value,1,False,False,False,False,False,0.0
S0001387,2025-12-28T05:02:02,A,web,search,regular,0,True,False,False,False,False,0.0
S0001390,2025-11-07T20:30:48,A,web,organic,premium,0,False,False,False,False,False,0.0
S0001391,2025-12-24T05:13:03,A,web,organic,value,1,True,False,False,False,False,0.0
S0001392,2025-11-18T11:03:04,B,web,search,premium,0,True,True,False,False,False,0.0
S0001393,2026-01-19T07:42:43,A,web,referral,regular,1,False,False,False,False,False,0.0
S0001397,2025-12-13T11:29:21,B,web,organic,premium,0,False,False,False,False,False,0.0
S0001398,2025-12-10T04:30:57,B,web,organic,premium,0,True,False,False,False,False,0.0
S0001400,2025-12-21T11:17:53,A,web,search,regular,1,True,False,False,False,False,0.0
S0001401,2025-11-24T03:48:29,B,web,search,regular,0,True,False,False,False,False,0.0
S0001402,2025-10-25T07:38:04,A,web,paid_social,value,0,False,False,False,False,False,0.0
S0001405,2025-12-20T22:44:39,B,web,organic,value,0,True,False,False,False,False,0.0
S0001407,2025-11-29T08:55:34,A,web,search,value,0,True,True,True,True,False,0.0
S0001411,2025-12-15T13:49:57,A,web,organic,regular,0,False,False,False,False,False,0.0
S0001413,2025-11-05T23:41:00,A,web,referral,regular,1,True,False,False,False,False,0.0
S0001424,2025-11-05T08:46:04,B,web,search,value,0,True,False,False,False,False,0.0
S0001425,2025-11-23T02:46:04,B,web,organic,premium,0,False,False,False,False,False,0.0
S0001439,2025-11-15T21:10:53,B,web,organic,premium,1,True,True,False,False,False,0.0
S0001444,2026-01-06T23:53:55,B,web,paid_social,value,0,True,True,True,True,True,7149.39
S0001447,2025-11-05T18:56:44,B,web,referral,premium,0,True,False,False,False,False,0.0
S0001448,2025-11-19T20:38:15,A,web,email,regular,0,False,False,False,False,False,0.0
S0001449,2025-11-16T18:16:17,A,web,organic,premium,1,True,False,False,False,False,0.0
S0001451,2025-10-23T18:01:44,B,web,organic,regular,0,False,False,False,False,False,0.0
S0001454,2025-11-01T13:12:41,B,web,referral,value,0,False,False,False,False,False,0.0
S0001455,2025-10-25T18:53:11,B,web,paid_social,premium,1,True,False,False,False,False,0.0
S0001458,2025-11-02T23:31:07,B,web,organic,value,1,True,False,False,False,False,0.0
S0001461,2025-12-28T00:32:35,A,web,referral,regular,0,False,False,False,False,False,0.0
S0001462,2025-11-08T11:20:18,A,web,organic,premium,1,True,False,False,False,False,0.0
S0001463,2025-10-24T14:59:13,B,web,paid_social,value,0,True,False,False,False,False,0.0
S0001464,2026-01-10T23:14:27,B,web,search,regular,0,True,False,False,False,False,0.0
S0001469,2025-12-25T04:46:14,A,web,search,value,0,True,True,True,True,True,7689.0
S0001472,2026-01-03T22:16:50,B,web,email,regular,0,False,False,False,False,False,0.0
S0001474,2025-10-22T05:52:57,B,web,search,regular,0,False,False,False,False,False,0.0
S0001480,2026-01-01T20:29:21,A,web,referral,value,0,True,False,False,False,False,0.0
S0001482,2025-12-12T16:23:32,A,web,organic,premium,0,True,False,False,False,False,0.0
S0001485,2025-12-23T13:21:27,B,web,organic,regular,0,True,False,False,False,False,0.0
S0001491,2026-01-07T06:06:27,B,web,paid_social,regular,0,True,True,True,True,True,4579.91
S0001492,2025-10-27T09:04:57,A,web,organic,value,1,False,False,False,False,False,0.0
S0001499,2025-10-31T23:55:17,A,web,search,regular,0,False,False,False,False,False,0.0
S0001502,2025-12-18T17:39:27,A,web,organic,regular,0,False,False,False,False,False,0.0
S0001504,2025-10-22T22:35:16,A,web,organic,value,1,True,False,False,False,False,0.0
S0001514,2025-12-06T04:43:39,B,web,search,regular,0,False,False,False,False,False,0.0
S0001518,2025-12-15T21:32:22,A,web,search,regular,0,True,True,False,False,False,0.0
S0001520,2025-11-18T13:22:16,A,web,search,regular,0,True,False,False,False,False,0.0
S0001521,2025-10-28T14:45:42,B,web,paid_social,regular,1,True,False,False,False,False,0.0
S0001527,2025-12-29T14:56:33,A,web,organic,premium,1,True,False,False,False,False,0.0
