user_id,signup_date,city_tier,segment,preferred_device,lifetime_sessions,lifetime_orders,first_order_date,last_order_date,repeat_rate,lifetime_revenue,user_value_band
U001341,2025-10-20,3,regular,mobile,1.0,0.0,,,False,0.0,
U001342,2025-09-13,3,regular,mobile,6.0,2.0,2025-12-20T11:41:33,2025-12-18T19:48:27,True,5868.82,high
U001343,2025-07-10,3,regular,web,4.0,0.0,,,False,0.0,
U001344,2025-11-06,1,regular,web,4.0,0.0,,,False,0.0,
U001345,2025-11-23,2,value,mobile,3.0,0.0,,,False,0.0,
U001346,2025-07-30,2,value,mobile,2.0,0.0,,,False,0.0,
U001347,2025-11-16,2,value,web,5.0,2.0,2025-11-04T04:53:51,2025-12-20T08:39:45,True,11851.78,high
U001348,2025-07-31,2,value,web,2.0,0.0,,,False,0.0,
U001349,2025-07-22,1,value,mobile,4.0,1.0,2025-12-29T22:18:38,2025-12-29T22:18:38,False,7128.37,high
U001350,2025-07-24,2,premium,web,3.0,1.0,2025-12-10T22:21:25,2025-12-10T22:21:25,False,10971.11,high
U001351,2025-10-27,2,premium,web,5.0,0.0,,,False,0.0,
U001352,2025-12-03,2,value,mobile,3.0,0.0,,,False,0.0,
U001353,2025-10-26,1,regular,web,3.0,0.0,,,False,0.0,
U001354,2025-12-10,2,regular,web,5.0,0.0,,,False,0.0,
U001355,2025-10-25,2,regular,web,2.0,1.0,2026-01-05T08:48:13,2026-01-05T08:48:13,False,6197.67,high
U001356,2025-12-07,2,regular,mobile,6.0,0.0,,,False,0.0,
U001357,2026-01-14,2,value,web,2.0,0.0,,,False,0.0,
U001358,2025-09-13,2,regular,mobile,3.0,0.0,,,False,0.0,
U001359,2025-07-24,3,premium,mobile,7.0,0.0,,,False,0.0,
U001360,2025-07-21,2,regular,mobile,2.0,1.0,2025-12-29T22:15:01,2025-12-29T22:15:01,False,2991.33,high
U001361,2025-10-26,2,regular,web,5.0,0.0,,,False,0.0,
U001362,2025-10-16,3,regular,web,4.0,0.0,,,False,0.0,
U001363,2025-08-01,2,value,web,4.0,1.0,2025-11-05T22:05:47,2025-11-05T22:05:47,False,8975.79,high
U001364,2025-12-25,3,value,mobile,1.0,0.0,,,False,0.0,
U001365,2026-01-10,3,regular,mobile,2.0,0.0,,,False,0.0,
U001366,2025-08-15,1,value,mobile,5.0,0.0,,,False,0.0,
U001367,2025-08-05,2,regular,web,4.0,0.0,,,False,0.0,
U001368,2025-08-07,2,regular,web,3.0,0.0,,,False,0.0,
U001369,2025-09-12,3,regular,mobile,2.0,0.0,,,False,0.0,
U001370,2025-12-19,2,value,web,5.0,0.0,,,False,0.0,
U001371,2025-10-26,1,premium,mobile,1.0,0.0,,,False,0.0,
U001372,2025-07-07,2,value,web,7.0,1.0,2026-01-11T11:42:46,2026-01-11T11:42:46,False,3114.71,high
U001373,2025-09-30,1,value,mobile,7.0,0.0,,,False,0.0,
U001374,2025-07-12,3,value,mobile,5.0,0.0,,,False,0.0,
U001375,2025-09-16,2,regular,web,1.0,0.0,,,False,0.0,
U001376,2025-09-16,3,premium,web,1.0,0.0,,,False,0.0,
U001377,2025-11-06,3,value,mobile,1.0,0.0,,,False,0.0,
U001378,2025-10-16,2,premium,web,1.0,0.0,,,False,0.0,
U001379,2025-12-24,2,value,web,2.0,1.0,2026-01-12T07:53:28,2026-01-12T07:53:28,False,18066.44,high
U001380,2025-06-26,3,regular,web,3.0,0.0,,,False,0.0,
U001381,2025-12-02,3,value,web,5.0,0.0,,,False,0.0,
U001382,2025-06-28,3,regular,mobile,4.0,1.0,2025-12-24T07:54:55,2025-12-24T07:54:55,False,2945.23,high
U001383,2025-08-26,1,regular,web,3.0,0.0,,,False,0.0,
U001384,2025-12-25,2,regular,web,4.0,1.0,2025-12-19T04:34:28,2025-12-19T04:34:28,False,10016.3,high
U001385,2025-11-15,1,value,mobile,4.0,0.0,,,False,0.0,
U001386,2025-07-29,3,regular,web,3.0,0.0,,,False,0.0,
U001387,2025-10-04,2,premium,web,2.0,0.0,,,False,0.0,
U001388,2025-11-22,2,regular,mobile,8.0,2.0,2025-11-03T00:57:22,2025-12-28T10:30:08,True,18337.33,high
U001389,2026-01-06,1,regular,mobile,1.0,0.0,,,False,0.0,
U001390,2025-11-03,2,regular,mobile,2.0,0.0,,,False,0.0,
U001391,2025-06-28,3,value,mobile,4.0,0.0,,,False,0.0,
U001392,2025-10-06,1,premium,web,2.0,0.0,,,False,0.0,
U001393,2025-07-25,1,value,web,5.0,0.0,,,False,0.0,
U001394,2025-07-03,3,regular,mobile,4.0,0.0,,,False,0.0,
U001395,2025-10-27,3,value,mobile,3.0,0.0,,,False,0.0,
U001396,2025-12-03,1,value,mobile,2.0,0.0,,,False,0.0,
U001397,2025-07-01,2,regular,web,4.0,0.0,,,False,0.0,
U001398,2025-12-04,3,regular,web,3.0,0.0,,,False,0.0,
U001399,2025-11-18,3,premium,web,2.0,1.0,2025-11-15T07:39:59,2025-11-15T07:39:59,False,22054.68,high
U001400,2025-11-28,2,premium,mobile,2.0,0.0,,,False,0.0,
U001401,2025-08-13,2,value,mobile,5.0,0.0,,,False,0.0,
U001402,2025-09-14,2,value,web,3.0,0.0,,,False,0.0,
U001403,2025-07-18,1,regular,web,5.0,0.0,,,False,0.0,
U001404,2025-08-12,3,regular,web,8.0,0.0,,,False,0.0,
U001405,2025-08-26,1,regular,web,2.0,0.0,,,False,0.0,
U001406,2025-08-29,1,premium,mobile,3.0,0.0,,,False,0.0,
U001407,2025-07-30,3,regular,mobile,4.0,1.0,2026-01-09T20:11:54,2026-01-09T20:11:54,False,4797.01,high
U001408,2025-08-02,3,value,web,4.0,0.0,,,False,0.0,
U001409,2025-12-29,3,regular,mobile,4.0,0.0,,,False,0.0,
U001410,2025-12-05,2,regular,mobile,4.0,1.0,2026-01-17T00:38:25,2026-01-17T00:38:25,False,2890.95,high
U001411,2025-09-03,2,regular,web,5.0,1.0,2025-11-22T20:13:23,2025-11-22T20:13:23,False,6190.75,high
U001412,2026-01-08,2,value,web,4.0,0.0,,,False,0.0,
U001413,2025-08-12,2,regular,web,2.0,0.0,,,False,0.0,
U001414,2025-09-16,2,regular,web,3.0,1.0,2025-12-15T23:07:16,2025-12-15T23:07:16,False,16236.94,high
U001415,2025-12-11,2,value,web,2.0,0.0,,,False,0.0,
U001416,2025-09-24,2,regular,mobile,4.0,0.0,,,False,0.0,
U001417,2025-08-11,3,value,web,4.0,1.0,2025-12-06T00:34:26,2025-12-06T00:34:26,False,646.36,medium
U001418,2025-09-08,3,regular,web,2.0,0.0,,,False,0.0,
U001419,2025-10-06,1,regular,mobile,3.0,0.0,,,False,0.0,
U001420,2025-10-31,2,premium,web,3.0,1.0,2025-10-25T16:29:27,2025-10-25T16:29:27,False,13805.39,high
U001421,2025-09-16,1,value,mobile,3.0,0.0,,,False,0.0,
U001422,2025-09-22,2,value,mobile,4.0,1.0,2025-12-23T00:49:06,2025-12-23T00:49:06,False,1664.01,medium
U001423,2025-08-17,2,value,mobile,2.0,0.0,,,False,0.0,
U001424,2025-10-13,1,regular,mobile,4.0,1.0,2025-12-09T10:39:30,2025-12-09T10:39:30,False,12162.01,high
U001425,2025-08-08,3,value,mobile,4.0,1.0,2025-12-23T00:57:09,2025-12-23T00:57:09,False,9287.05,high
U001426,2025-12-22,2,regular,mobile,4.0,0.0,,,False,0.0,
U001427,2025-11-27,3,value,web,4.0,0.0,,,False,0.0,
U001428,2025-09-17,1,value,web,1.0,0.0,,,False,0.0,
U001429,2025-11-27,1,regular,web,3.0,1.0,2025-11-07T18:50:34,2025-11-07T18:50:34,False,1864.56,medium
U001430,2025-06-24,2,regular,web,3.0,0.0,,,False,0.0,
U001431,2025-09-03,1,premium,web,1.0,0.0,,,False,0.0,
U001432,2025-09-23,2,regular,web,1.0,0.0,,,False,0.0,
U001433,2025-09-30,3,regular,web,3.0,0.0,,,False,0.0,
U001434,2025-11-27,1,regular,web,5.0,0.0,,,False,0.0,
U001435,2026-01-11,1,regular,web,3.0,0.0,,,False,0.0,
U001436,2025-09-11,2,value,mobile,3.0,0.0,,,False,0.0,
U001437,2025-09-05,2,regular,mobile,6.0,0.0,,,False,0.0,
U001438,2025-10-29,2,regular,mobile,2.0,0.0,,,False,0.0,
U001439,2025-08-21,2,value,web,3.0,0.0,,,False,0.0,
U001440,2025-07-23,3,regular,mobile,2.0,0.0,,,False,0.0,
U001441,2026-01-11,1,regular,mobile,3.0,0.0,,,False,0.0,
U001442,2025-12-10,2,regular,web,4.0,0.0,,,False,0.0,
U001443,2026-01-10,2,value,mobile,3.0,1.0,2025-12-30T00:19:59,2025-12-30T00:19:59,False,11715.87,high
U001444,2025-08-08,3,regular,web,2.0,0.0,,,False,0.0,
U001445,2025-06-27,2,premium,mobile,5.0,1.0,2025-12-08T22:27:35,2025-12-08T22:27:35,False,11311.56,high
U001446,2025-09-23,2,value,mobile,2.0,0.0,,,False,0.0,
U001447,2026-01-05,1,regular,web,3.0,0.0,,,False,0.0,
U001448,2025-07-22,1,value,mobile,5.0,0.0,,,False,0.0,
U001449,2025-07-18,1,value,web,4.0,0.0,,,False,0.0,
U001450,2025-07-07,3,premium,web,4.0,0.0,,,False,0.0,
U001451,2025-12-01,2,regular,web,1.0,0.0,,,False,0.0,
U001452,2025-12-05,3,regular,web,4.0,1.0,2025-10-30T18:08:39,2025-10-30T18:08:39,False,3178.14,high
U001453,2025-11-16,1,value,web,3.0,0.0,,,False,0.0,
U001454,2025-07-04,3,premium,mobile,3.0,0.0,,,False,0.0,
U001455,2025-11-22,3,value,web,5.0,1.0,2025-12-24T03:47:27,2025-12-24T03:47:27,False,1746.02,medium
U001456,2025-09-25,1,regular,web,2.0,0.0,,,False,0.0,
U001457,2025-07-26,1,value,mobile,2.0,0.0,,,False,0.0,
U001458,2025-08-24,1,value,web,4.0,0.0,,,False,0.0,
U001459,2025-10-06,3,regular,web,4.0,0.0,,,False,0.0,
U001460,2025-08-31,1,value,mobile,6.0,0.0,,,False,0.0,
U001461,2026-01-13,2,regular,mobile,4.0,0.0,,,False,0.0,
U001462,2025-10-01,2,value,web,1.0,0.0,,,False,0.0,
U001463,2025-09-09,3,regular,web,3.0,0.0,,,False,0.0,
U001464,2025-11-11,2,regular,mobile,1.0,0.0,,,False,0.0,
U001465,2025-11-07,2,regular,mobile,4.0,0.0,,,False,0.0,
U001466,2025-06-23,3,value,web,4.0,0.0,,,False,0.0,
U001467,2025-10-31,1,regular,web,6.0,0.0,,,False,0.0,
U001468,2025-08-13,3,premium,web,1.0,0.0,,,False,0.0,
U001469,2025-09-10,1,value,mobile,5.0,0.0,,,False,0.0,
U001470,2025-11-18,2,value,mobile,5.0,0.0,,,False,0.0,
U001471,2025-10-18,3,regular,mobile,1.0,0.0,,,False,0.0,
U001472,2025-09-08,2,value,web,4.0,0.0,,,False,0.0,
U001473,2025-07-28,2,regular,mobile,3.0,2.0,2025-11-12T07:53:45,2025-11-14T17:03:32,True,13519.42,high
U001474,2025-10-07,2,regular,mobile,4.0,0.0,,,False,0.0,
U001475,2025-08-29,2,value,web,2.0,0.0,,,False,0.0,
U001476,2026-01-01,2,regular,mobile,5.0,0.0,,,False,0.0,
U001477,2025-10-13,2,regular,web,3.0,0.0,,,False,0.0,
U001478,2025-12-22,2,value,web,4.0,0.0,,,False,0.0,
U001479,2025-09-13,2,premium,mobile,4.0,0.0,,,False,0.0,
U001480,2025-12-14,2,value,web,1.0,0.0,,,False,0.0,
U001481,2025-07-05,2,regular,mobile,5.0,1.0,2025-11-03T14:13:36,2025-11-03T14:13:36,False,6776.11,high
U001482,2025-08-25,2,regular,web,5.0,0.0,,,False,0.0,
U001483,2025-07-09,1,value,web,3.0,1.0,2026-01-09T23:06:50,2026-01-09T23:06:50,False,1760.98,medium
U001484,2025-06-30,3,regular,web,4.0,0.0,,,False,0.0,
U001485,2026-01-02,2,value,web,2.0,0.0,,,False,0.0,
U001486,2025-11-20,1,regular,web,10.0,2.0,2025-12-02T19:06:13,2026-01-11T05:21:46,True,14266.150000000001,high
U001487,2025-11-01,2,value,mobile,4.0,1.0,2025-12-06T16:18:32,2025-12-06T16:18:32,False,3264.19,high
U001488,2025-10-13,3,regular,web,1.0,0.0,,,False,0.0,
U001489,2025-10-21,1,regular,web,3.0,0.0,,,False,0.0,
U001490,2025-11-04,1,regular,mobile,6.0,1.0,2025-10-22T13:57:29,2025-10-22T13:57:29,False,3276.27,high
U001491,2025-12-14,1,premium,web,3.0,1.0,2025-12-14T07:38:04,2025-12-14T07:38:04,False,6810.37,high
U001492,2025-10-26,1,regular,mobile,1.0,0.0,,,False,0.0,
U001493,2025-11-27,3,regular,web,2.0,0.0,,,False,0.0,
U001494,2025-08-21,3,regular,web,5.0,0.0,,,False,0.0,
U001495,2026-01-14,1,premium,mobile,2.0,2.0,2025-12-03T13:23:23,2025-12-23T01:43:39,True,11418.79,high
U001496,2025-06-30,3,regular,mobile,2.0,0.0,,,False,0.0,
U001497,2025-09-12,1,premium,mobile,4.0,0.0,,,False,0.0,
U001498,2025-12-25,2,value,web,6.0,2.0,2025-11-11T16:13:32,2025-11-22T01:43:29,True,4828.12,high
U001499,2025-07-31,3,regular,web,2.0,0.0,,,False,0.0,
U001500,2025-07-23,2,regular,mobile,7.0,0.0,,,False,0.0,
U001501,2025-09-08,1,value,mobile,9.0,1.0,2025-11-25T05:29:39,2025-11-25T05:29:39,False,12202.44,high
U001502,2025-09-21,2,value,mobile,4.0,0.0,,,False,0.0,
U001503,2026-01-05,3,premium,mobile,3.0,0.0,,,False,0.0,
U001504,2025-12-16,2,regular,mobile,5.0,0.0,,,False,0.0,
U001505,2025-09-28,1,value,web,3.0,0.0,,,False,0.0,
U001506,2026-01-13,1,value,mobile,3.0,0.0,,,False,0.0,
U001507,2025-11-05,2,regular,web,4.0,0.0,,,False,0.0,
U001508,2025-12-23,2,regular,web,6.0,0.0,,,False,0.0,
U001509,2025-08-14,3,premium,mobile,1.0,1.0,2026-01-04T02:01:45,2026-01-04T02:01:45,False,9315.05,high
U001510,2025-10-04,3,premium,web,7.0,0.0,,,False,0.0,
U001511,2025-06-29,3,regular,web,7.0,0.0,,,False,0.0,
U001512,2025-06-25,3,regular,mobile,4.0,0.0,,,False,0.0,
U001513,2025-11-18,1,value,mobile,6.0,0.0,,,False,0.0,
U001514,2025-07-18,2,premium,web,1.0,0.0,,,False,0.0,
U001515,2025-10-16,2,value,mobile,4.0,0.0,,,False,0.0,
U001516,2025-11-16,2,value,web,2.0,0.0,,,False,0.0,
U001517,2025-06-30,3,premium,mobile,8.0,0.0,,,False,0.0,
U001518,2025-09-25,2,premium,web,1.0,0.0,,,False,0.0,
U001519,2025-11-14,3,value,web,2.0,0.0,,,False,0.0,
U001520,2025-12-27,2,regular,web,3.0,0.0,,,False,0.0,
U001521,2025-08-25,2,regular,web,5.0,0.0,,,False,0.0,
U001522,2026-01-14,2,value,web,3.0,1.0,2025-11-25T06:20:43,2025-11-25T06:20:43,False,768.56,medium
U001523,2025-12-17,1,value,web,3.0,1.0,2025-12-09T04:35:37,2025-12-09T04:35:37,False,9833.39,high
U001524,2025-11-07,1,value,mobile,4.0,0.0,,,False,0.0,
U001525,2025-09-13,2,regular,web,2.0,0.0,,,False,0.0,
U001526,2025-11-19,1,regular,web,7.0,0.0,,,False,0.0,
U001527,2025-12-11,3,regular,mobile,5.0,1.0,2025-12-16T16:20:27,2025-12-16T16:20:27,False,2274.39,high
U001528,2025-08-26,1,value,mobile,2.0,0.0,,,False,0.0,
U001529,2026-01-17,1,premium,mobile,4.0,0.0,,,False,0.0,
U001530,2025-12-31,3,regular,web,1.0,1.0,2026-01-06T19:24:35,2026-01-06T19:24:35,False,12731.95,high
U001531,2025-10-03,1,premium,web,4.0,0.0,,,False,0.0,
U001532,2025-11-22,3,value,mobile,6.0,0.0,,,False,0.0,
U001533,2025-10-11,3,regular,mobile,3.0,2.0,2025-12-29T22:49:47,2025-12-09T03:32:33,True,12905.330000000002,high
U001534,2025-11-30,1,regular,web,5.0,3.0,2025-11-06T03:28:19,2025-10-29T10:36:16,True,17624.11,high
U001535,2025-12-14,2,value,mobile,2.0,0.0,,,False,0.0,
U001536,2025-06-28,2,value,mobile,7.0,1.0,2025-10-30T17:13:45,2025-10-30T17:13:45,False,7326.19,high
U001537,2025-07-10,3,value,mobile,7.0,0.0,,,False,0.0,
U001538,2025-09-02,3,value,web,1.0,0.0,,,False,0.0,
U001539,2026-01-02,3,regular,mobile,2.0,0.0,,,False,0.0,
U001540,2025-09-15,2,value,web,2.0,0.0,,,False,0.0,
U001541,2025-12-26,2,value,mobile,3.0,1.0,2025-11-02T13:11:31,2025-11-02T13:11:31,False,9970.72,high
U001542,2025-09-28,2,regular,web,3.0,0.0,,,False,0.0,
U001543,2025-08-23,3,value,web,3.0,0.0,,,False,0.0,
U001544,2025-12-29,2,value,web,2.0,0.0,,,False,0.0,
U001545,2025-10-19,2,regular,mobile,2.0,0.0,,,False,0.0,
U001546,2025-09-07,2,value,mobile,1.0,1.0,2025-10-30T23:30:56,2025-10-30T23:30:56,False,14283.2,high
U001547,2025-07-02,3,value,mobile,2.0,0.0,,,False,0.0,
U001548,2025-07-16,3,value,mobile,5.0,0.0,,,False,0.0,
U001549,2025-07-22,1,value,mobile,1.0,0.0,,,False,0.0,
U001550,2025-09-08,1,regular,mobile,4.0,0.0,,,False,0.0,
U001551,2025-10-28,2,value,web,2.0,0.0,,,False,0.0,
U001552,2025-08-27,2,value,mobile,2.0,0.0,,,False,0.0,
U001553,2025-07-07,2,premium,web,5.0,0.0,,,False,0.0,
U001554,2025-08-18,1,premium,web,2.0,0.0,,,False,0.0,
U001555,2025-09-17,2,value,web,3.0,0.0,,,False,0.0,
U001556,2026-01-17,2,value,web,2.0,0.0,,,False,0.0,
U001557,2025-09-13,2,regular,mobile,1.0,0.0,,,False,0.0,
U001558,2025-07-12,2,regular,mobile,3.0,0.0,,,False,0.0,
U001559,2025-10-23,3,regular,web,3.0,0.0,,,False,0.0,
U001560,2026-01-02,2,value,mobile,5.0,0.0,,,False,0.0,
U001561,2025-12-05,3,value,web,4.0,2.0,2025-12-13T13:28:37,2025-10-25T16:49:15,True,382972.24,high
U001562,2025-12-16,2,regular,web,3.0,0.0,,,False,0.0,
U001563,2026-01-04,2,premium,web,4.0,1.0,2025-12-25T08:54:28,2025-12-25T08:54:28,False,9319.23,high
U001564,2025-11-04,2,premium,web,2.0,0.0,,,False,0.0,
U001565,2026-01-18,1,value,web,3.0,0.0,,,False,0.0,
U001566,2025-06-30,2,regular,web,6.0,0.0,,,False,0.0,
U001567,2025-12-15,2,value,web,7.0,2.0,2025-10-24T04:01:01,2025-11-20T11:06:02,True,11241.720000000001,high
U001568,2025-12-20,3,regular,web,1.0,0.0,,,False,0.0,
U001569,2026-01-01,2,premium,mobile,3.0,2.0,2025-10-24T15:16:41,2025-11-29T18:28:58,True,18000.010000000002,high
U001570,2025-10-01,1,regular,web,2.0,0.0,,,False,0.0,
U001571,2025-12-05,2,value,web,4.0,0.0,,,False,0.0,
U001572,2025-08-03,1,regular,web,1.0,0.0,,,False,0.0,
U001573,2025-10-28,3,regular,web,3.0,1.0,2026-01-01T12:13:11,2026-01-01T12:13:11,False,4422.31,high
U001574,2025-09-06,3,regular,web,6.0,0.0,,,False,0.0,
U001575,2025-10-26,2,value,web,3.0,0.0,,,False,0.0,
U001576,2025-11-12,2,premium,mobile,3.0,0.0,,,False,0.0,
U001577,2025-09-04,2,value,mobile,3.0,0.0,,,False,0.0,
U001578,2025-08-07,2,value,mobile,2.0,0.0,,,False,0.0,
U001579,2025-08-29,3,value,mobile,1.0,0.0,,,False,0.0,
U001580,2025-11-09,3,value,web,2.0,0.0,,,False,0.0,
U001581,2025-11-12,2,value,web,5.0,0.0,,,False,0.0,
U001582,2025-11-26,2,regular,web,2.0,0.0,,,False,0.0,
U001583,2025-07-20,1,value,web,4.0,1.0,2026-01-02T07:07:12,2026-01-02T07:07:12,False,2146.61,high
U001584,2025-12-12,1,value,web,3.0,0.0,,,False,0.0,
U001585,2025-11-14,1,value,web,3.0,0.0,,,False,0.0,
U001586,2025-06-29,2,value,mobile,9.0,0.0,,,False,0.0,
U001587,2025-09-01,3,premium,web,9.0,0.0,,,False,0.0,
U001588,2025-09-29,2,premium,web,5.0,1.0,2025-12-22T06:38:06,2025-12-22T06:38:06,False,1130.71,medium
U001589,2025-09-07,1,value,mobile,4.0,0.0,,,False,0.0,
U001590,2025-07-18,1,regular,web,2.0,0.0,,,False,0.0,
U001591,2025-08-05,2,regular,mobile,7.0,0.0,,,False,0.0,
U001592,2025-06-28,3,premium,mobile,1.0,0.0,,,False,0.0,
U001593,2025-07-12,2,value,mobile,6.0,1.0,2025-11-26T02:52:30,2025-11-26T02:52:30,False,12192.03,high
U001594,2025-08-18,3,value,web,4.0,0.0,,,False,0.0,
U001595,2025-12-12,3,regular,web,5.0,0.0,,,False,0.0,
U001596,2025-10-12,1,premium,mobile,2.0,0.0,,,False,0.0,
U001597,2025-09-20,2,regular,mobile,3.0,0.0,,,False,0.0,
U001598,2025-11-09,3,regular,mobile,5.0,0.0,,,False,0.0,
U001599,2025-10-15,2,value,web,5.0,0.0,,,False,0.0,
U001600,2025-07-21,1,regular,web,1.0,0.0,,,False,0.0,
U001601,2025-08-09,3,premium,web,3.0,0.0,,,False,0.0,
U001602,2025-08-09,3,regular,web,4.0,0.0,,,False,0.0,
U001603,2025-10-27,2,regular,web,3.0,0.0,,,False,0.0,
U001604,2025-09-28,2,regular,mobile,1.0,0.0,,,False,0.0,
U001605,2025-09-12,1,regular,web,6.0,1.0,2025-11-30T05:34:23,2025-11-30T05:34:23,False,7736.86,high
U001606,2025-10-18,3,regular,mobile,4.0,1.0,2026-01-03T17:32:43,2026-01-03T17:32:43,False,11545.97,high
U001607,2026-01-13,2,regular,mobile,2.0,0.0,,,False,0.0,
U001608,2025-08-28,1,premium,web,1.0,0.0,,,False,0.0,
U001609,2025-10-10,2,regular,web,5.0,0.0,,,False,0.0,
U001610,2025-10-02,3,value,mobile,7.0,2.0,2025-12-13T17:23:58,2025-11-27T01:46:52,True,18750.24,high
U001611,2025-11-20,3,regular,web,1.0,0.0,,,False,0.0,
U001612,2025-11-23,2,value,web,6.0,0.0,,,False,0.0,
U001613,2025-11-23,1,value,mobile,3.0,0.0,,,False,0.0,
U001614,2025-08-04,3,value,mobile,3.0,0.0,,,False,0.0,
U001615,2025-09-25,3,regular,mobile,2.0,1.0,2026-01-16T14:21:57,2026-01-16T14:21:57,False,823.3,medium
U001616,2025-12-10,2,value,mobile,2.0,0.0,,,False,0.0,
U001617,2025-09-11,2,value,web,1.0,0.0,,,False,0.0,
U001618,2026-01-16,2,regular,mobile,1.0,0.0,,,False,0.0,
U001619,2025-09-08,2,value,mobile,2.0,0.0,,,False,0.0,
U001620,2025-10-05,1,regular,mobile,1.0,0.0,,,False,0.0,
U001621,2025-10-01,1,premium,mobile,2.0,0.0,,,False,0.0,
U001622,2025-09-22,1,regular,mobile,3.0,0.0,,,False,0.0,
U001623,2025-12-18,3,value,mobile,4.0,0.0,,,False,0.0,
U001624,2025-07-26,1,value,web,1.0,0.0,,,False,0.0,
U001625,2025-10-20,1,regular,mobile,3.0,0.0,,,False,0.0,
U001626,2025-10-31,2,regular,web,4.0,0.0,,,False,0.0,
U001627,2025-12-19,1,value,mobile,5.0,0.0,,,False,0.0,
U001628,2025-10-29,1,regular,mobile,4.0,0.0,,,False,0.0,
U001629,2026-01-11,2,regular,mobile,2.0,0.0,,,False,0.0,
U001630,2025-12-23,2,value,web,3.0,0.0,,,False,0.0,
U001631,2025-09-04,2,regular,web,2.0,0.0,,,False,0.0,
U001632,2025-12-21,3,value,web,5.0,1.0,2025-12-04T19:04:00,2025-12-04T19:04:00,False,4093.59,high
U001633,2026-01-10,1,value,web,3.0,1.0,2025-11-21T03:41:44,2025-11-21T03:41:44,False,2847.4,high
U001634,2025-08-16,3,regular,web,4.0,0.0,,,False,0.0,
U001635,2025-10-29,3,value,mobile,1.0,0.0,,,False,0.0,
U001636,2025-08-21,3,regular,web,1.0,0.0,,,False,0.0,
U001637,2025-11-06,2,regular,mobile,1.0,0.0,,,False,0.0,
U001638,2025-07-13,2,value,web,6.0,0.0,,,False,0.0,
U001639,2025-11-24,2,premium,mobile,2.0,1.0,2025-11-03T19:27:48,2025-11-03T19:27:48,False,1586.21,medium
U001640,2025-09-19,2,value,mobile,2.0,1.0,2026-01-17T01:10:07,2026-01-17T01:10:07,False,3825.62,high
U001641,2025-10-24,1,value,mobile,1.0,1.0,2025-11-26T17:41:13,2025-11-26T17:41:13,False,2866.15,high
U001642,2025-06-28,3,premium,mobile,4.0,0.0,,,False,0.0,
U001643,2025-11-16,2,regular,mobile,1.0,0.0,,,False,0.0,
U001644,2025-10-05,3,regular,mobile,3.0,0.0,,,False,0.0,
U001645,2025-11-01,2,value,mobile,7.0,0.0,,,False,0.0,
U001646,2025-08-28,1,value,web,4.0,0.0,,,False,0.0,
U001647,2025-07-24,2,regular,web,2.0,0.0,,,False,0.0,
U001648,2025-09-22,2,value,mobile,2.0,1.0,2025-12-25T04:54:21,2025-12-25T04:54:21,False,7689.0,high
U001649,2026-01-07,2,value,web,2.0,0.0,,,False,0.0,
U001650,2025-08-10,2,regular,web,5.0,1.0,2025-11-17T03:22:31,2025-11-17T03:22:31,False,7863.57,high
U001651,2025-11-12,1,value,mobile,3.0,1.0,2025-11-19T11:54:05,2025-11-19T11:54:05,False,10886.52,high
U001652,2025-07-03,2,value,web,4.0,0.0,,,False,0.0,
U001653,2025-11-21,2,value,mobile,2.0,0.0,,,False,0.0,
U001654,2025-08-12,3,regular,mobile,3.0,0.0,,,False,0.0,
U001655,2025-09-26,1,regular,mobile,4.0,1.0,2025-12-20T04:09:58,2025-12-20T04:09:58,False,2438.46,high
U001656,2025-09-08,2,premium,mobile,2.0,0.0,,,False,0.0,
U001657,2025-07-17,2,value,mobile,3.0,0.0,,,False,0.0,
U001658,2025-09-04,2,value,mobile,1.0,0.0,,,False,0.0,
U001659,2025-09-04,2,regular,mobile,6.0,0.0,,,False,0.0,
U001660,2025-10-11,2,regular,web,5.0,0.0,,,False,0.0,
U001661,2026-01-13,3,regular,mobile,2.0,0.0,,,False,0.0,
U001662,2025-09-30,2,premium,mobile,5.0,0.0,,,False,0.0,
U001663,2026-01-01,2,regular,web,2.0,1.0,2026-01-05T18:04:02,2026-01-05T18:04:02,False,2781.61,high
U001664,2025-09-28,1,regular,web,3.0,0.0,,,False,0.0,
U001665,2025-07-16,2,premium,mobile,6.0,0.0,,,False,0.0,
U001666,2025-08-10,2,value,web,2.0,0.0,,,False,0.0,
U001667,2025-09-17,1,premium,mobile,6.0,2.0,2026-01-04T06:37:16,2025-12-18T02:45:14,True,16767.2,high
U001668,2025-08-30,2,regular,web,5.0,0.0,,,False,0.0,
U001669,2025-12-22,2,regular,web,2.0,1.0,2026-01-13T05:19:46,2026-01-13T05:19:46,False,3318.19,high
U001670,2025-11-12,3,premium,mobile,4.0,0.0,,,False,0.0,
U001671,2025-10-22,2,regular,web,4.0,0.0,,,False,0.0,
U001672,2025-10-04,2,regular,web,5.0,0.0,,,False,0.0,
U001673,2025-09-14,2,value,mobile,4.0,0.0,,,False,0.0,
U001674,2025-10-30,1,regular,web,3.0,1.0,2026-01-01T02:45:33,2026-01-01T02:45:33,False,3411.05,high
U001675,2025-07-19,1,regular,web,3.0,0.0,,,False,0.0,
U001676,2025-07-27,2,value,mobile,3.0,0.0,,,False,0.0,
U001677,2025-08-26,3,regular,mobile,5.0,0.0,,,False,0.0,
U001678,2025-07-29,1,regular,mobile,1.0,0.0,,,False,0.0,
